dataset,task,model,model_name,metric,metric_name,method_a,method_b,outcome,mean_difference_a_minus_b,ci_lower,ci_upper,bootstrap_p_value,n_paired_units,outcome_name,comparison_family,difference_definition,negative_difference_favours,positive_difference_favours,holm_p_value,cross_task_comparability
masakhaner_xlm-r,masakhaner,xlm-r,XLM-R,f1_score,F1/LAS,LightGBM,Typological,performance_loss_pct,-12.014703178233562,-22.984248438168486,-2.143238066641678,0.013899305034748262,19,PL (%),All methods within held-out task,method_a minus method_b,LightGBM,Typological,0.5003749812509375,scale-free; suitable for cross-task aggregation
masakhaner_xlm-r,masakhaner,xlm-r,XLM-R,f1_score,F1/LAS,LightGBM,Wikipedia size,performance_loss_pct,-16.22321417301111,-26.39710058179879,-7.372022399030979,9.99950002499875e-05,19,PL (%),All methods within held-out task,method_a minus method_b,LightGBM,Wikipedia size,0.004499775011249437,scale-free; suitable for cross-task aggregation
masakhaner_xlm-r,masakhaner,xlm-r,XLM-R,f1_score,F1/LAS,MLP,Script,performance_loss_pct,-11.353370806842161,-21.997179649703227,-1.554949985903854,0.023298835058247088,19,PL (%),All methods within held-out task,method_a minus method_b,MLP,Script,0.7455627218639068,scale-free; suitable for cross-task aggregation
masakhaner_xlm-r,masakhaner,xlm-r,XLM-R,f1_score,F1/LAS,MLP,Typological,performance_loss_pct,-11.635109752109765,-22.235885113856728,-2.1910122715572378,0.012499375031248438,19,PL (%),All methods within held-out task,method_a minus method_b,MLP,Typological,0.4624768761561922,scale-free; suitable for cross-task aggregation
masakhaner_xlm-r,masakhaner,xlm-r,XLM-R,f1_score,F1/LAS,MLP,Wikipedia size,performance_loss_pct,-15.843620746887316,-27.09784798311322,-5.059126275730911,0.003399830008499575,19,PL (%),All methods within held-out task,method_a minus method_b,MLP,Wikipedia size,0.14279286035698216,scale-free; suitable for cross-task aggregation
masakhaner_xlm-r,masakhaner,xlm-r,XLM-R,f1_score,F1/LAS,Script,Typological,performance_loss_pct,-0.28173894526760523,-8.88861147141636,8.272814384959737,0.9501524923753812,19,PL (%),All methods within held-out task,method_a minus method_b,Script,Typological,1.0,scale-free; suitable for cross-task aggregation
masakhaner_xlm-r,masakhaner,xlm-r,XLM-R,f1_score,F1/LAS,Script,Wikipedia size,performance_loss_pct,-4.490249940045155,-12.075617761108003,3.6967023198816964,0.2686865656717164,19,PL (%),All methods within held-out task,method_a minus method_b,Script,Wikipedia size,1.0,scale-free; suitable for cross-task aggregation
masakhaner_xlm-r,masakhaner,xlm-r,XLM-R,f1_score,F1/LAS,Typological,Wikipedia size,performance_loss_pct,-4.20851099477755,-13.30189835770284,5.208527809112433,0.3748812559372031,19,PL (%),All methods within held-out task,method_a minus method_b,Typological,Wikipedia size,1.0,scale-free; suitable for cross-task aggregation
opus100_mt5,opus100,mt5,mT5,bleu,BLEU,ASJP,Composite-Equal,performance_loss_pct,-3.080229207659821,-8.510715473698935,2.153557102337302,0.2544872756362182,87,PL (%),All methods within held-out task,method_a minus method_b,ASJP,Composite-Equal,1.0,scale-free; suitable for cross-task aggregation
opus100_mt5,opus100,mt5,mT5,bleu,BLEU,ASJP,Composite-RRF,performance_loss_pct,-3.86797373077855,-9.89567605780827,1.960297260331114,0.19619019049047548,87,PL (%),All methods within held-out task,method_a minus method_b,ASJP,Composite-RRF,1.0,scale-free; suitable for cross-task aggregation
opus100_mt5,opus100,mt5,mT5,bleu,BLEU,ASJP,Genetic,performance_loss_pct,-2.4222642257356597,-8.760078757386582,3.9487321383207274,0.4520773961301935,87,PL (%),All methods within held-out task,method_a minus method_b,ASJP,Genetic,1.0,scale-free; suitable for cross-task aggregation
opus100_mt5,opus100,mt5,mT5,bleu,BLEU,ASJP,Geographic,performance_loss_pct,-7.2480236038340236,-14.33437508609402,-0.454034975374292,0.03569821508924554,87,PL (%),All methods within held-out task,method_a minus method_b,ASJP,Geographic,0.9995500224988751,scale-free; suitable for cross-task aggregation
opus100_mt5,opus100,mt5,mT5,bleu,BLEU,ASJP,LightGBM,performance_loss_pct,-2.6804716645278353,-8.41131007939165,2.784642002480254,0.3462826858657067,87,PL (%),All methods within held-out task,method_a minus method_b,ASJP,LightGBM,1.0,scale-free; suitable for cross-task aggregation
opus100_mt5,opus100,mt5,mT5,bleu,BLEU,ASJP,MLP,performance_loss_pct,-4.7601034348873075,-10.340065196979507,0.7048485960633152,0.08889555522223888,87,PL (%),All methods within held-out task,method_a minus method_b,ASJP,MLP,1.0,scale-free; suitable for cross-task aggregation
opus100_mt5,opus100,mt5,mT5,bleu,BLEU,ASJP,Script,performance_loss_pct,-16.58500902533693,-24.139755292964335,-8.995960040608344,9.99950002499875e-05,87,PL (%),All methods within held-out task,method_a minus method_b,ASJP,Script,0.004499775011249437,scale-free; suitable for cross-task aggregation
opus100_mt5,opus100,mt5,mT5,bleu,BLEU,ASJP,Typological,performance_loss_pct,-10.763350857939852,-17.528535219096163,-4.093485576189623,0.001799910004499775,87,PL (%),All methods within held-out task,method_a minus method_b,ASJP,Typological,0.05579721013949302,scale-free; suitable for cross-task aggregation
opus100_mt5,opus100,mt5,mT5,bleu,BLEU,ASJP,Wikipedia size,performance_loss_pct,-41.1738016115646,-48.57774703638589,-33.82040495785517,9.99950002499875e-05,87,PL (%),All methods within held-out task,method_a minus method_b,ASJP,Wikipedia size,0.004499775011249437,scale-free; suitable for cross-task aggregation
opus100_mt5,opus100,mt5,mT5,bleu,BLEU,Composite-Equal,Composite-RRF,performance_loss_pct,-0.7877445231187289,-5.032310710311481,3.194743965637568,0.7161641917904105,87,PL (%),All methods within held-out task,method_a minus method_b,Composite-Equal,Composite-RRF,1.0,scale-free; suitable for cross-task aggregation
opus100_mt5,opus100,mt5,mT5,bleu,BLEU,Composite-Equal,Genetic,performance_loss_pct,0.6579649819241619,-5.652802961767297,7.155048643774379,0.8469576521173942,87,PL (%),All methods within held-out task,method_a minus method_b,Composite-Equal,Genetic,1.0,scale-free; suitable for cross-task aggregation
opus100_mt5,opus100,mt5,mT5,bleu,BLEU,Composite-Equal,Geographic,performance_loss_pct,-4.167794396174205,-10.906027582782011,2.4589235699367475,0.22448877556122193,87,PL (%),All methods within held-out task,method_a minus method_b,Composite-Equal,Geographic,1.0,scale-free; suitable for cross-task aggregation
opus100_mt5,opus100,mt5,mT5,bleu,BLEU,Composite-Equal,LightGBM,performance_loss_pct,0.3997575431319855,-5.511185864524894,6.269251404490988,0.8814559272036399,87,PL (%),All methods within held-out task,method_a minus method_b,Composite-Equal,LightGBM,1.0,scale-free; suitable for cross-task aggregation
opus100_mt5,opus100,mt5,mT5,bleu,BLEU,Composite-Equal,MLP,performance_loss_pct,-1.6798742272274871,-6.406467442291951,3.0074449459598864,0.4904754762261887,87,PL (%),All methods within held-out task,method_a minus method_b,Composite-Equal,MLP,1.0,scale-free; suitable for cross-task aggregation
opus100_mt5,opus100,mt5,mT5,bleu,BLEU,Composite-Equal,Script,performance_loss_pct,-13.504779817677106,-21.422701181259523,-5.499413905871051,0.0014999250037498126,87,PL (%),All methods within held-out task,method_a minus method_b,Composite-Equal,Script,0.047997600119994,scale-free; suitable for cross-task aggregation
opus100_mt5,opus100,mt5,mT5,bleu,BLEU,Composite-Equal,Typological,performance_loss_pct,-7.683121650280033,-15.299919202446958,-0.14939853762172936,0.046597670116494176,87,PL (%),All methods within held-out task,method_a minus method_b,Composite-Equal,Typological,1.0,scale-free; suitable for cross-task aggregation
opus100_mt5,opus100,mt5,mT5,bleu,BLEU,Composite-Equal,Wikipedia size,performance_loss_pct,-38.09357240390478,-45.36706321579055,-30.83000837973775,9.99950002499875e-05,87,PL (%),All methods within held-out task,method_a minus method_b,Composite-Equal,Wikipedia size,0.004499775011249437,scale-free; suitable for cross-task aggregation
opus100_mt5,opus100,mt5,mT5,bleu,BLEU,Composite-RRF,Genetic,performance_loss_pct,1.4457095050428912,-5.227593834084701,8.360681489972485,0.687365631718414,87,PL (%),All methods within held-out task,method_a minus method_b,Composite-RRF,Genetic,1.0,scale-free; suitable for cross-task aggregation
opus100_mt5,opus100,mt5,mT5,bleu,BLEU,Composite-RRF,Geographic,performance_loss_pct,-3.380049873055475,-10.237964384540664,3.2887803440748926,0.3262836858157092,87,PL (%),All methods within held-out task,method_a minus method_b,Composite-RRF,Geographic,1.0,scale-free; suitable for cross-task aggregation
opus100_mt5,opus100,mt5,mT5,bleu,BLEU,Composite-RRF,LightGBM,performance_loss_pct,1.1875020662507139,-4.654239518112652,7.156185303907396,0.6848657567121644,87,PL (%),All methods within held-out task,method_a minus method_b,Composite-RRF,LightGBM,1.0,scale-free; suitable for cross-task aggregation
opus100_mt5,opus100,mt5,mT5,bleu,BLEU,Composite-RRF,MLP,performance_loss_pct,-0.892129704108758,-6.3709190073403725,4.643646009461083,0.7543622818859057,87,PL (%),All methods within held-out task,method_a minus method_b,Composite-RRF,MLP,1.0,scale-free; suitable for cross-task aggregation
opus100_mt5,opus100,mt5,mT5,bleu,BLEU,Composite-RRF,Script,performance_loss_pct,-12.717035294558382,-19.797488599639053,-5.754257699606984,0.0004999750012499375,87,PL (%),All methods within held-out task,method_a minus method_b,Composite-RRF,Script,0.016999150042497874,scale-free; suitable for cross-task aggregation
opus100_mt5,opus100,mt5,mT5,bleu,BLEU,Composite-RRF,Typological,performance_loss_pct,-6.8953771271613045,-13.687858645482589,-0.058683461645271016,0.047997600119994,87,PL (%),All methods within held-out task,method_a minus method_b,Composite-RRF,Typological,1.0,scale-free; suitable for cross-task aggregation
opus100_mt5,opus100,mt5,mT5,bleu,BLEU,Composite-RRF,Wikipedia size,performance_loss_pct,-37.305827880786055,-44.16111291002182,-30.537497284533686,9.99950002499875e-05,87,PL (%),All methods within held-out task,method_a minus method_b,Composite-RRF,Wikipedia size,0.004499775011249437,scale-free; suitable for cross-task aggregation
opus100_mt5,opus100,mt5,mT5,bleu,BLEU,Genetic,Geographic,performance_loss_pct,-4.825759378098366,-13.288076355051256,3.584326402776076,0.25878706064696766,87,PL (%),All methods within held-out task,method_a minus method_b,Genetic,Geographic,1.0,scale-free; suitable for cross-task aggregation
opus100_mt5,opus100,mt5,mT5,bleu,BLEU,Genetic,LightGBM,performance_loss_pct,-0.25820743879217545,-6.763091487990944,6.023752508419301,0.9463526823658817,87,PL (%),All methods within held-out task,method_a minus method_b,Genetic,LightGBM,1.0,scale-free; suitable for cross-task aggregation
opus100_mt5,opus100,mt5,mT5,bleu,BLEU,Genetic,MLP,performance_loss_pct,-2.337839209151649,-9.720186756080176,5.107147737833204,0.5350732463376832,87,PL (%),All methods within held-out task,method_a minus method_b,Genetic,MLP,1.0,scale-free; suitable for cross-task aggregation
opus100_mt5,opus100,mt5,mT5,bleu,BLEU,Genetic,Script,performance_loss_pct,-14.162744799601269,-22.19927504652717,-5.952412786572301,0.0006999650017499125,87,PL (%),All methods within held-out task,method_a minus method_b,Genetic,Script,0.023098845057747112,scale-free; suitable for cross-task aggregation
opus100_mt5,opus100,mt5,mT5,bleu,BLEU,Genetic,Typological,performance_loss_pct,-8.341086632204197,-16.58647827746451,-0.044697903521237765,0.049297535123243835,87,PL (%),All methods within held-out task,method_a minus method_b,Genetic,Typological,1.0,scale-free; suitable for cross-task aggregation
opus100_mt5,opus100,mt5,mT5,bleu,BLEU,Genetic,Wikipedia size,performance_loss_pct,-38.75153738582894,-45.552103320241514,-31.64955825184324,9.99950002499875e-05,87,PL (%),All methods within held-out task,method_a minus method_b,Genetic,Wikipedia size,0.004499775011249437,scale-free; suitable for cross-task aggregation
opus100_mt5,opus100,mt5,mT5,bleu,BLEU,Geographic,LightGBM,performance_loss_pct,4.56755193930619,-2.6533641539828836,12.006442403635779,0.21808909554522274,87,PL (%),All methods within held-out task,method_a minus method_b,Geographic,LightGBM,1.0,scale-free; suitable for cross-task aggregation
opus100_mt5,opus100,mt5,mT5,bleu,BLEU,Geographic,MLP,performance_loss_pct,2.487920168946717,-4.912366744743283,10.078983510186804,0.520073996300185,87,PL (%),All methods within held-out task,method_a minus method_b,Geographic,MLP,1.0,scale-free; suitable for cross-task aggregation
opus100_mt5,opus100,mt5,mT5,bleu,BLEU,Geographic,Script,performance_loss_pct,-9.336985421502902,-17.14745645726974,-1.3863292930521987,0.023498825058747064,87,PL (%),All methods within held-out task,method_a minus method_b,Geographic,Script,0.6814659267036649,scale-free; suitable for cross-task aggregation
opus100_mt5,opus100,mt5,mT5,bleu,BLEU,Geographic,Typological,performance_loss_pct,-3.51532725410583,-11.421305556047107,4.317254894314515,0.37968101594920256,87,PL (%),All methods within held-out task,method_a minus method_b,Geographic,Typological,1.0,scale-free; suitable for cross-task aggregation
opus100_mt5,opus100,mt5,mT5,bleu,BLEU,Geographic,Wikipedia size,performance_loss_pct,-33.92577800773058,-41.54348999003339,-26.378643412757025,9.99950002499875e-05,87,PL (%),All methods within held-out task,method_a minus method_b,Geographic,Wikipedia size,0.004499775011249437,scale-free; suitable for cross-task aggregation
opus100_mt5,opus100,mt5,mT5,bleu,BLEU,LightGBM,MLP,performance_loss_pct,-2.079631770359472,-8.499793558862365,4.412084965073761,0.5286735663216839,87,PL (%),All methods within held-out task,method_a minus method_b,LightGBM,MLP,1.0,scale-free; suitable for cross-task aggregation
opus100_mt5,opus100,mt5,mT5,bleu,BLEU,LightGBM,Script,performance_loss_pct,-13.90453736080909,-21.263726967089433,-6.541991483221254,9.99950002499875e-05,87,PL (%),All methods within held-out task,method_a minus method_b,LightGBM,Script,0.004499775011249437,scale-free; suitable for cross-task aggregation
opus100_mt5,opus100,mt5,mT5,bleu,BLEU,LightGBM,Typological,performance_loss_pct,-8.082879193412019,-15.517306526567962,-0.49160245285869664,0.03699815009249537,87,PL (%),All methods within held-out task,method_a minus method_b,LightGBM,Typological,0.9995500224988751,scale-free; suitable for cross-task aggregation
opus100_mt5,opus100,mt5,mT5,bleu,BLEU,LightGBM,Wikipedia size,performance_loss_pct,-38.49332994703676,-46.29850543114531,-30.422930334650296,9.99950002499875e-05,87,PL (%),All methods within held-out task,method_a minus method_b,LightGBM,Wikipedia size,0.004499775011249437,scale-free; suitable for cross-task aggregation
opus100_mt5,opus100,mt5,mT5,bleu,BLEU,MLP,Script,performance_loss_pct,-11.824905590449621,-20.126639941511705,-3.516231729874922,0.005399730013499325,87,PL (%),All methods within held-out task,method_a minus method_b,MLP,Script,0.16199190040497974,scale-free; suitable for cross-task aggregation
opus100_mt5,opus100,mt5,mT5,bleu,BLEU,MLP,Typological,performance_loss_pct,-6.003247423052544,-13.578919443870733,1.3329116661882998,0.11139443027848607,87,PL (%),All methods within held-out task,method_a minus method_b,MLP,Typological,1.0,scale-free; suitable for cross-task aggregation
opus100_mt5,opus100,mt5,mT5,bleu,BLEU,MLP,Wikipedia size,performance_loss_pct,-36.41369817667729,-44.47544737939503,-28.5308528216493,9.99950002499875e-05,87,PL (%),All methods within held-out task,method_a minus method_b,MLP,Wikipedia size,0.004499775011249437,scale-free; suitable for cross-task aggregation
opus100_mt5,opus100,mt5,mT5,bleu,BLEU,Script,Typological,performance_loss_pct,5.821658167397074,-2.2463992442928737,13.898599213567955,0.15829208539573023,87,PL (%),All methods within held-out task,method_a minus method_b,Script,Typological,1.0,scale-free; suitable for cross-task aggregation
opus100_mt5,opus100,mt5,mT5,bleu,BLEU,Script,Wikipedia size,performance_loss_pct,-24.58879258622768,-31.747175481790126,-17.64284889334795,9.99950002499875e-05,87,PL (%),All methods within held-out task,method_a minus method_b,Script,Wikipedia size,0.004499775011249437,scale-free; suitable for cross-task aggregation
opus100_mt5,opus100,mt5,mT5,bleu,BLEU,Typological,Wikipedia size,performance_loss_pct,-30.410450753624755,-38.09887962388653,-22.93429843917682,9.99950002499875e-05,87,PL (%),All methods within held-out task,method_a minus method_b,Typological,Wikipedia size,0.004499775011249437,scale-free; suitable for cross-task aggregation
sib200_mt5,sib200,mt5,mT5,f1_score,F1/LAS,ASJP,Composite-Equal,performance_loss_pct,-0.08448733377175326,-3.0749928115882974,2.896872827832474,0.968051597420129,185,PL (%),All methods within held-out task,method_a minus method_b,ASJP,Composite-Equal,1.0,scale-free; suitable for cross-task aggregation
sib200_mt5,sib200,mt5,mT5,f1_score,F1/LAS,ASJP,Composite-RRF,performance_loss_pct,0.5786657568019928,-2.3432102586517383,3.573398841204867,0.6988650567471626,185,PL (%),All methods within held-out task,method_a minus method_b,ASJP,Composite-RRF,1.0,scale-free; suitable for cross-task aggregation
sib200_mt5,sib200,mt5,mT5,f1_score,F1/LAS,ASJP,Genetic,performance_loss_pct,-1.5996560176196568,-4.2148683397157045,1.015769902048048,0.23098845057747114,185,PL (%),All methods within held-out task,method_a minus method_b,ASJP,Genetic,1.0,scale-free; suitable for cross-task aggregation
sib200_mt5,sib200,mt5,mT5,f1_score,F1/LAS,ASJP,Geographic,performance_loss_pct,1.071979469547878,-1.8608250772014259,4.03181741371534,0.4815759212039398,185,PL (%),All methods within held-out task,method_a minus method_b,ASJP,Geographic,1.0,scale-free; suitable for cross-task aggregation
sib200_mt5,sib200,mt5,mT5,f1_score,F1/LAS,ASJP,LightGBM,performance_loss_pct,-0.4388331607353131,-3.011824090799052,2.161975991898512,0.7301634918254087,185,PL (%),All methods within held-out task,method_a minus method_b,ASJP,LightGBM,1.0,scale-free; suitable for cross-task aggregation
sib200_mt5,sib200,mt5,mT5,f1_score,F1/LAS,ASJP,MLP,performance_loss_pct,0.3711926039689445,-1.8649074042695126,2.5539087592447114,0.7266636668166592,185,PL (%),All methods within held-out task,method_a minus method_b,ASJP,MLP,1.0,scale-free; suitable for cross-task aggregation
sib200_mt5,sib200,mt5,mT5,f1_score,F1/LAS,ASJP,Script,performance_loss_pct,2.806404010958141,-0.1770166726709613,5.863685854618861,0.06619669016549172,185,PL (%),All methods within held-out task,method_a minus method_b,ASJP,Script,1.0,scale-free; suitable for cross-task aggregation
sib200_mt5,sib200,mt5,mT5,f1_score,F1/LAS,ASJP,Typological,performance_loss_pct,-1.5573397225948484,-4.792177110673998,1.7367128980195332,0.35318234088295586,185,PL (%),All methods within held-out task,method_a minus method_b,ASJP,Typological,1.0,scale-free; suitable for cross-task aggregation
sib200_mt5,sib200,mt5,mT5,f1_score,F1/LAS,ASJP,Wikipedia size,performance_loss_pct,-2.537339796377204,-6.434525042856985,1.394022458647089,0.20988950552472377,185,PL (%),All methods within held-out task,method_a minus method_b,ASJP,Wikipedia size,1.0,scale-free; suitable for cross-task aggregation
sib200_mt5,sib200,mt5,mT5,f1_score,F1/LAS,Composite-Equal,Composite-RRF,performance_loss_pct,0.6631530905737464,-1.3857616824317576,2.836714188298751,0.5494725263736813,185,PL (%),All methods within held-out task,method_a minus method_b,Composite-Equal,Composite-RRF,1.0,scale-free; suitable for cross-task aggregation
sib200_mt5,sib200,mt5,mT5,f1_score,F1/LAS,Composite-Equal,Genetic,performance_loss_pct,-1.515168683847903,-4.694059546177069,1.68364085721163,0.3402829858507075,185,PL (%),All methods within held-out task,method_a minus method_b,Composite-Equal,Genetic,1.0,scale-free; suitable for cross-task aggregation
