task_lang,transfer_lang,f1_score,new_gen,new_typ,new_geo,script,distals_asjp,distals_wiki_size
bar,mar,0.6437460317460316,21.722193,0.1044179491247797,0.3232358501762075,0.6019,0.4412963147907746,0.7292149932799044
ast,mar,0.784871977515089,22.701769,0.1543755315939079,0.3928685297409525,0.6019,0.4597496870393059,0.2698413852260006
slv,mar,0.7647257439215411,21.598103,0.1063264967486715,0.3190869623680507,0.6019,0.4636089709775758,0.4850057167467353
sun,mar,0.6627063492063492,21.973919,0.1162150281993597,0.2229956539004898,0.571,0.4867088916991084,0.3816715615510976
kur,mar,0.758968253968254,17.90888,0.1208119930333538,0.2184752816171288,0.571,0.3931462312496552,1.0
mon,mar,0.7157091242091242,22.273012,0.1204361020181628,0.1706185298600249,0.6774,0.4786118830924821,1.0
jav,mar,0.734416305916306,22.054918,0.1262625279101562,0.2471348544012544,0.6019,0.4963642887080191,0.861307183035492
ori,mar,0.563015762015762,19.539288,0.0831829915614534,0.0004655395524071,0.6244,0.3140148462500177,0.8030663547214894
eus,mar,0.7355814189482688,22.8153,0.1069043012531618,0.3885312569712176,0.6019,0.5079001177819051,0.7871688982025524
cos,mar,0.6164285714285714,23.756971,0.1148416842620937,0.3616291762563801,0.6019,0.4457012847512976,0.91490865647867
urd,mar,0.7867215741774566,19.94946,0.0945319122980995,0.0461837107920482,0.403,0.2592781905270995,0.5677312182883112
nap,mar,0.655525641025641,22.953205,0.1190368635899784,0.308520856983592,0.6019,0.4453508333094244,0.9055005226741002
bre,mar,0.531528483118189,24.51698,0.1246919378615535,0.3833335729502048,0.638,0.449766627963491,0.1111653143511374
arg,mar,0.8295444529155056,23.829899,0.1087369625721098,0.3750077748149753,0.6019,0.4592846057054611,0.5020160286724078
dan,mar,0.7655308981240638,21.416866,0.1191527577428901,0.3346815211875588,0.6213,0.4372916076685077,0.6766535111156895
isl,mar,0.7522425407925407,25.703022,0.1122730813868445,0.4068401147161672,0.6213,0.4447647467333066,0.3972820946786799
hrv,mar,0.729616483525934,26.73435,0.0996821485718014,0.3159097521636357,0.6019,0.4597007007638233,0.8855692169844194
fin,mar,0.7674909240364038,24.72616,0.0965377039592175,0.3017826198715119,0.6019,0.4818779706834672,0.8335068241565529
zho,mar,0.6151710552098401,22.620123,0.1397760735155157,0.1402909939717507,0.6244,0.4813811876209717,0.933050369024473
cdo,mar,0.2480079365079365,25.345663,0.1351975188759782,0.1407083905746662,0.6657,0.4778156693921035,0.8340186171536662
pan,mar,0.6673417693417696,19.434494,0.0664196754494534,0.0165924941384141,0.3799,0.3146633199342323,0.4122455074916621
fry,mar,0.7566084379328961,23.711096,0.1020352054076717,0.3494806465885389,0.6019,0.4847085739107104,0.4228085021653641
ita,mar,0.7562214735574023,22.717018,0.1125716702604763,0.3414973370200617,0.6019,0.435996539507887,0.9480955090174654
kaz,mar,0.7684517365675261,25.214336,0.1444279234659874,0.1500513106438624,0.571,0.494785572117937,0.5816970327954191
tat,mar,0.8056789432789433,25.21811,0.097556708089999,0.2170093334718442,0.571,0.4741756717820508,0.8003696673987142
vie,mar,0.706042905366907,24.506113,0.158507108368363,0.1555417208162869,0.6657,0.4614107271351801,0.9225168878394442
swa,mar,0.5766164502164502,24.933187,0.1405360575783417,0.2821921424069193,0.5132,0.4457445766631036,1.0
khm,mar,0.4456031746031745,25.067606,0.1300981223771428,0.1529016079075381,0.4878,0.481691986635852,0.88353825476629
som,mar,0.6822857142857144,24.90675,0.0982178427631881,0.2221684965458147,0.6019,0.5036396179734277,0.9161531186221316
