,task_lang,transfer_lang,accuracy,f1_score,new_gen,new_typ,new_geo,script
2979,maga1260,moro1292,0.7941176470588235,0.7897406598964459,24.651787,0.10111436871866097,0.4156720187122259,0.5132
2980,cent1972,moro1292,0.1813725490196078,0.1741801438494812,22.523716,0.07732494530244849,0.25420798695149477,0.2851
2981,basq1248,moro1292,0.803921568627451,0.7913491738781877,22.185017,0.1135609750701142,0.06628472574487924,0.5335
2983,laoo1244,moro1292,0.8431372549019608,0.8338477502453179,22.780771,0.11943544758044444,0.5303464755705353,0.535
2984,kabi1261,moro1292,0.3088235294117647,0.2065974653025538,23.836256,0.11041079562373812,0.13608176019700144,0.5335
2985,sinh1246,moro1292,0.7696078431372549,0.7565843053730349,25.027493,0.10873340397545606,0.46129890830101755,0.4685
2986,nort3139,moro1292,0.8431372549019608,0.8386966968814783,16.38207,0.07344979982760824,0.2146025734405567,0.0
2987,bulg1262,moro1292,0.8529411764705882,0.8514425326287045,22.085474,0.08060581383500198,0.1590117225772262,0.5335
2988,plat1254,moro1292,0.6421568627450981,0.6336121323698964,23.37186,0.0886882133659872,0.3960893369864389,0.6244
2989,kaza1248,moro1292,0.7843137254901961,0.7788167282710352,24.19276,0.13799834465804905,0.3313469744371121,0.2851
2990,nort2697,moro1292,0.8137254901960784,0.8032344263357981,21.66471,0.11623628374049544,0.27004468440751067,0.6244
2991,xhos1239,moro1292,0.4705882352941176,0.4474739885978446,23.707584,0.11170684351083471,0.3715488031325297,0.5335
2992,tumb1250,moro1292,0.3382352941176471,0.3067059280910338,22.464506,0.14139247991007842,0.32150825080546186,0.5335
2993,ewee1241,moro1292,0.3676470588235294,0.3351464931464931,23.041723,0.11513651469839992,0.13544517679238136,0.5335
2994,occi1239,moro1292,0.7745098039215687,0.7690442699965201,22.027433,0.08199625082452278,0.1024600190011537,0.5335
2995,oriy1255,moro1292,0.7303921568627451,0.7187259609927654,23.442984,0.11299392823590149,0.4157231172104586,0.6244
2996,lush1249,moro1292,0.6225490196078431,0.6056536775798363,23.826838,0.13759821891086965,0.4168735542459934,0.5464
2997,bemb1257,moro1292,0.4019607843137255,0.3537680452879796,23.233006,0.13326730200243309,0.3020106255505316,0.5335
2998,serb1264,moro1292,0.8333333333333334,0.8314298572859479,27.391,0.09167252118051006,0.14752570865134812,0.5335
2999,stan1306,moro1292,0.8431372549019608,0.8339639532839179,27.065987,0.10650782307480477,0.621228725664313,0.6244
3000,kiku1240,moro1292,0.3431372549019608,0.3130979679556297,24.083141,0.11947427329452831,0.2848751355038875,0.5335
3001,guja1252,moro1292,0.8088235294117647,0.7951901232702783,22.631927,0.11326700881349272,0.41370305949211994,0.535
3002,amha1245,moro1292,0.75,0.7468530606426821,18.821432,0.08922683126808184,0.2668857853423328,0.238
3003,lith1251,moro1292,0.8333333333333334,0.831784125275157,22.665636,0.1078936559903454,0.18576850636701953,0.5335
3004,faro1244,moro1292,0.6813725490196079,0.6905664324115143,27.713932,0.08850691344804351,0.168777382040661,0.5574
3005,nucl1643,moro1292,0.8578431372549019,0.8552651091990386,19.249964,0.12689533415350573,0.5740847993730779,0.6116
3006,thai1261,moro1292,0.8578431372549019,0.853137932288903,24.830753,0.1173364957596772,0.5330820409864879,0.6654
3008,nucl1301,moro1292,0.8382352941176471,0.832830926983588,22.657963,0.09926109449878018,0.18871396965069367,0.5335
3009,tama1365,moro1292,0.2647058823529412,0.0906626506024096,22.151535,0.11479652869608914,0.09095483154127132,0.5132
3010,moss1236,moro1292,0.3578431372549019,0.3082840969086274,24.535845,0.10775278221501305,0.11323965505691103,0.5335
3011,tson1249,moro1292,0.3480392156862745,0.3163006511665009,24.217966,0.10299869302518805,0.36113900488246226,0.5335
3013,java1254,moro1292,0.7647058823529411,0.7545740883581101,21.143726,0.10369186915971729,0.6616119340753219,0.5335
3014,twii1234,moro1292,0.446078431372549,0.4244056043799303,24.507624,0.128254420424757,0.13593920554086356,0.5335
3015,urdu1245,moro1292,0.7794117647058824,0.7562319651940662,24.858973,0.10212968263389344,0.37248357957458655,0.403
3016,soma1255,moro1292,0.6470588235294118,0.6457397379117208,22.605867,0.10069153109955309,0.2827871182690034,0.5335
3017,sile1253,moro1292,0.7254901960784313,0.7007497108820087,27.349825,0.14139247991007842,0.15061965149495168,0.5335
3018,haus1257,moro1292,0.6078431372549019,0.5800997549020879,19.602247,0.09618131069528024,0.13896367641359164,0.2851
3019,ling1263,moro1292,0.4166666666666667,0.3794001235912465,27.675743,0.1860973110723788,0.24449191874769405,0.5335
3021,banj1239,moro1292,0.6715686274509803,0.6791367894935879,25.009758,0.14139247991007842,0.6615897559537987,0.2851
3022,chha1249,moro1292,0.7401960784313726,0.7317011220072444,22.613577,0.14139247991007842,0.43334252121924627,0.5132
3023,tata1255,moro1292,0.6666666666666666,0.6432955466910106,24.190454,0.10903203431117414,0.3587600761375596,0.2851
3024,achi1257,moro1292,0.6421568627450981,0.6370435997307838,23.023325,0.11965713393941158,0.6616636718208679,0.2851
3025,kore1280,moro1292,0.8235294117647058,0.8161781921839915,21.717903,0.13394671226192,0.5423393897552694,0.578
3026,tibe1272,moro1292,0.2647058823529412,0.1082064888516501,22.367506,0.16436104530420403,0.46928550572536637,0.5741
3027,najd1235,moro1292,0.8333333333333334,0.8274961651200957,17.087431,0.13766323692078608,0.24045615364340026,0.0
3029,hung1274,moro1292,0.8578431372549019,0.8399696101359554,22.344143,0.10753474693192622,0.1503387637415956,0.5335
3030,gali1258,moro1292,0.8725490196078431,0.8658279207982016,27.479609,0.09717394384217792,0.06719713273148252,0.5335
3031,swat1243,moro1292,0.2696078431372549,0.2499115395197772,25.734009,0.07812105288156856,0.37120354156845453,0.5335
3032,friu1240,moro1292,0.6568627450980392,0.6462216113699165,23.919998,0.08304244384656434,0.1245588402980644,0.5335
3033,akan1250,moro1292,0.4313725490196078,0.3786063648308547,22.759258,0.13058792869195623,0.13593920554086356,0.2851
3034,hebr1245,moro1292,0.8480392156862745,0.8426306426196241,19.217026,0.08460945989666635,0.20506306405515193,0.1789
3035,ligu1248,moro1292,0.7009803921568627,0.6872628223971992,22.874004,0.14139247991007842,0.11200968321383122,0.5335
3036,mala1464,moro1292,0.8137254901960784,0.7997227114500776,22.494766,0.1539418169501786,0.415234264036865,0.3534
3037,tuni1259,moro1292,0.8186274509803921,0.8130718636808497,14.725499,0.13711500350294814,0.08461022296594815,0.2851
3038,stan1325,moro1292,0.8137254901960784,0.7968436040342447,27.421972,0.0950745293642834,0.19306102790672003,0.5335
3039,nort2690,moro1292,0.7549019607843137,0.7470268205657272,27.576248,0.1205966590826858,0.3098245865318928,0.5335
3040,nepa1254,moro1292,0.8088235294117647,0.7916460314584943,23.071434,0.13524445870439372,0.4192906392441446,0.5335
3041,halh1238,moro1292,0.7843137254901961,0.7816861488731455,22.626778,0.1353199750637062,0.44103202135843367,0.5335
3042,norw1262,moro1292,0.8235294117647058,0.821533532650058,27.525974,0.09700508021496534,0.1785349084431429,0.5335
3043,telu1262,moro1292,0.8725490196078431,0.8655080730994975,20.72033,0.13746921666181644,0.4158843896023206,0.409
3044,stan1295,moro1292,0.8823529411764706,0.8817665268348327,25.144901,0.08932132538937065,0.14547477275177914,0.5335
3045,astu1245,moro1292,0.8284313725490197,0.8256156782586709,23.140215,0.14139247991007842,0.06710980948911496,0.5335
3047,panj1256,moro1292,0.7450980392156863,0.7284943813147482,23.120806,0.14082303215453207,0.4134054462111579,0.3799
3049,swah1253,moro1292,0.7549019607843137,0.7559343069942812,23.714453,0.1252533644733912,0.28287891253116726,0.0
3050,hind1269,moro1292,0.7892156862745098,0.7823649468446539,24.1307,0.13919263610760924,0.4157030387644633,0.5464
3051,vene1258,moro1292,0.7254901960784313,0.7222517983352926,22.853647,0.14139247991007842,0.22017936259431953,0.5335
3052,stan1289,moro1292,0.8676470588235294,0.8624033307406657,21.823265,0.09355493180539387,0.07444472308447175,0.5335
3053,crim1257,moro1292,0.7254901960784313,0.7247805797254151,25.407759,0.10471547133491776,0.22744450158577345,0.5335
3054,taji1245,moro1292,0.3774509803921568,0.3385993335617555,23.491257,0.08587934784218287,0.3378118288689666,0.2851
3055,malt1254,moro1292,0.5637254901960784,0.5274355606483055,14.858326,0.07691123456056259,0.15187397442979322,0.5335
3056,bosn1245,moro1292,0.8333333333333334,0.8310418745397953,27.3904,0.09124076309810925,0.14053470855957925,0.5335
3057,iris1253,moro1292,0.6666666666666666,0.6341648097343305,23.006557,0.09153332157285254,0.13606134664811928,0.5574
3059,east2282,moro1292,0.7254901960784313,0.7105024354065509,26.645908,0.0950745293642834,0.18984031496396406,0.5335
3060,wara1300,moro1292,0.6911764705882353,0.6854903840504634,25.549986,0.08481969138451939,0.6472988771528456,0.5335
3061,luok1236,moro1292,0.3382352941176471,0.3083839317509283,26.647608,0.10361253680618299,0.28644636588587813,0.5335
3062,ilok1237,moro1292,0.5686274509803921,0.5557063390182774,25.370413,0.0912249269364146,0.6345685007086287,0.5335
3063,shan1277,moro1292,0.2401960784313725,0.1808616115067728,25.21808,0.1132604617494013,0.4963428117744904,0.5541
3064,hait1244,moro1292,0.5441176470588235,0.5304535085809116,25.586418,0.20046878695288595,0.3409306122332229,0.5335
3065,norw1259,moro1292,0.8235294117647058,0.8219452006812499,27.720247,0.09818135858140165,0.1785349084431429,0.5335
3066,maor1246,moro1292,0.3039215686274509,0.2780988270098999,24.428698,0.12250934991552576,0.9130450743055137,0.5335
3068,nucl1235,moro1292,0.7990196078431373,0.8030547241938251,20.583149,0.08308935392284267,0.2541498341365435,0.5792
3069,nucl1302,moro1292,0.8382352941176471,0.8341827436925856,21.059278,0.1023945683690507,0.2310484459947498,0.5519
3070,viet1252,moro1292,0.8823529411764706,0.8896538561798929,23.309778,0.12379504768610217,0.5478511009015002,0.6116
3071,mode1248,moro1292,0.8235294117647058,0.8122524379792411,21.294655,0.0912477095770764,0.163959167994031,0.5335
3072,nucl1417,moro1292,0.3333333333333333,0.3003957571465535,21.683233,0.11975705672070758,0.1457100644977126,0.5335
3073,meso1252,moro1292,0.8333333333333334,0.8270197878450459,17.421059,0.08467552864663885,0.23510707371580603,0.0
3074,yoru1245,moro1292,0.3039215686274509,0.2580140100997614,22.229013,0.10078461433512487,0.14555471713165824,0.2851
3075,bali1278,egyp1253,0.7058823529411765,0.6977276551567116,22.366745,0.11496120180112368,0.49598821388543246,0.586
3077,cent2050,egyp1253,0.3725490196078431,0.3714681976904738,21.257185,0.10569980230952436,0.1462274349197312,0.6244
3078,achi1257,egyp1253,0.2205882352941176,0.1815585554937557,21.828007,0.11571133521870502,0.49142288168062387,0.2851
3079,finn1318,egyp1253,0.8676470588235294,0.8530040033524354,22.1596,0.08978038623245566,0.2121695590278639,0.5335
3080,assa1263,egyp1253,0.6666666666666666,0.661967918942005,23.356361,0.10291515078504443,0.24937706441994267,0.535
3081,bosn1245,egyp1253,0.8774509803921569,0.8668433075611167,26.220757,0.07752901615389884,0.11621913108734845,0.5335
3082,luok1236,egyp1253,0.3137254901960784,0.3014976989378511,25.426733,0.07845025738771616,0.1510852955231802,0.5335
3083,lith1251,egyp1253,0.8676470588235294,0.8624346841485241,21.492674,0.0821444137563192,0.1704656908505919,0.5335
3084,afri1274,egyp1253,0.8627450980392157,0.8526766244282599,23.525167,0.21435411524225334,0.3092318003826047,0.2851
3085,papi1253,egyp1253,0.6323529411764706,0.6276993338798956,26.26196,0.19528481462012637,0.41876024080222896,0.5335
3086,ayac1239,egyp1253,0.392156862745098,0.3807898514041301,22.658192,0.11758306999853685,0.6058613497612358,0.5335
3087,sout2697,egyp1253,0.7058823529411765,0.6837296799322009,20.851885,0.09739488209805791,0.11267239368976896,0.2851
3088,chok1245,egyp1253,0.2745098039215686,0.2746222770164422,24.308325,0.1565106524795652,0.19514440055958512,0.5335
3089,slov1268,egyp1253,0.8725490196078431,0.8645604835941368,21.181248,0.07878410930811197,0.133468976697253,0.5335
3090,tumb1250,egyp1253,0.25,0.232622650566818,21.294258,0.1565106524795652,0.221601123984796,0.5335
3093,kach1280,egyp1253,0.2549019607843137,0.2515824026429468,21.989594,0.13361724181653467,0.33549725446403367,0.5335
3094,mace1250,egyp1253,0.8382352941176471,0.8274916304196765,21.15713,0.08250837542113187,0.12645428815847679,0.6738
3095,wara1300,egyp1253,0.6862745098039216,0.6830486734890601,24.354336,0.08801401916091722,0.49596244596725453,0.5335
3096,hebr1245,egyp1253,0.8480392156862745,0.839659960219957,17.671974,0.055796160950762896,0.06265937603443918,0.1789
3097,bhoj1244,egyp1253,0.7549019607843137,0.7329045612296844,21.698488,0.09126270564409433,0.24984991322773298,0.535
3098,java1254,egyp1253,0.7745098039215687,0.7609619471317803,19.946596,0.10487429286603678,0.4913863993155989,0.5335
3099,kamb1297,egyp1253,0.2941176470588235,0.3013474858932534,23.669811,0.11279938575545234,0.1619974737048109,0.5335
3100,west2369,egyp1253,0.8823529411764706,0.8668229793912855,19.846828,0.09056288242535893,0.12441757244310292,0.6244
3101,ukra1253,egyp1253,0.8872549019607843,0.8769095609289709,22.0295,0.06463275117481804,0.13381913754683733,0.6738
3102,tson1249,egyp1253,0.2794117647058823,0.2696765233770207,23.047756,0.09952181788666847,0.2874799911876107,0.5335
3103,croa1245,egyp1253,0.9117647058823528,0.903992138919268,26.219543,0.07762911009583062,0.13450737311222524,0.5335
3104,sind1272,egyp1253,0.7254901960784313,0.7018153600887365,21.946634,0.10911502575240617,0.19653716343278055,0.3534
3105,sund1252,egyp1253,0.8235294117647058,0.8122672261586317,19.746292,0.1059516869377174,0.45328422946616764,0.2851
3106,cent2194,egyp1253,0.142156862745098,0.0559347877081867,21.175552,0.05581943696783864,0.1876521309760887,0.3224
3107,oriy1255,egyp1253,0.7303921568627451,0.7252931248538296,22.259161,0.10381813050117827,0.2493534796812072,0.6244
3108,tokp1240,egyp1253,0.5441176470588235,0.5185574317922041,26.581726,0.2589642281420952,0.6584299057860327,0.5335
3109,shan1277,egyp1253,0.2009803921568627,0.1469080030882428,24.040989,0.12080748642649897,0.3361552980549342,0.5541
3110,najd1235,egyp1253,0.8676470588235294,0.8586296129612961,14.916377,0.15284651034432006,0.07274665892362302,0.0
3112,kash1277,egyp1253,0.5980392156862745,0.5864047638356291,21.794672,0.10345801838771473,0.24795173424897216,0.403
3113,zulu1248,egyp1253,0.3823529411764705,0.4047309833024118,23.648687,0.10957248555691435,0.3086152294588925,0.5335
3114,viet1252,egyp1253,0.9068627450980392,0.8992596629875667,22.101538,0.12199042850936037,0.39521593127228954,0.6116
3115,yoru1245,egyp1253,0.2352941176470588,0.2220978381229187,21.061491,0.11206867680418586,0.14982066678931885,0.2851
3116,cebu1242,egyp1253,0.7156862745098039,0.7143982649898989,22.032349,0.09862047090244108,0.4848852378553139,0.5335
3117,russ1263,egyp1253,0.8382352941176471,0.8274288829094835,20.542969,0.10682939895860688,0.2632809977135766,0.6738
3118,stan1318,egyp1253,0.25,0.2496983055636502,16.889887,0.056345371540866385,0.07741898906205462,0.0
3119,bela1254,egyp1253,0.8431372549019608,0.8397655060097458,22.178625,0.0791478400918173,0.15976698288379168,0.2851
3120,sout2649,egyp1253,0.7745098039215687,0.7704835557564069,22.29509,0.11133290729833678,0.18208443190352855,0.0
3121,maor1246,egyp1253,0.1911764705882352,0.1688096464084023,23.222076,0.12346010292565035,0.7927344099287582,0.5335
3122,tigr1271,egyp1253,0.3578431372549019,0.31822501083008,17.804104,0.07144763292319589,0.09775235123352935,0.238
3123,pedi1238,egyp1253,0.2647058823529412,0.2595557805743632,22.346354,0.11298606580358461,0.3088381580450146,0.5335
3124,plat1254,egyp1253,0.6323529411764706,0.6286401439517918,22.168528,0.0922754499760482,0.2696593941462099,0.6244
3125,dari1249,egyp1253,0.8676470588235294,0.8660483653599543,23.435467,0.15640936930694727,0.17657715383714004,0.0
3126,friu1240,egyp1253,0.6617647058823529,0.6449043779400923,22.744291,0.09396337455692794,0.13299394484804805,0.5335
3128,nyan1308,egyp1253,0.3578431372549019,0.3534840973224234,22.444733,0.0894914483988577,0.22381404372991728,0.5335
3129,amha1245,egyp1253,0.7303921568627451,0.7300002106647171,17.411346,0.0989080091533211,0.11411531743968145,0.238
3130,haus1257,egyp1253,0.5931372549019608,0.569477294536222,18.349388,0.09256468274027896,0.14339469234990063,0.2851
3131,poli1260,egyp1253,0.8823529411764706,0.8732006564528457,23.075333,0.12783121793831054,0.15801770251518363,0.5335
3132,sici1248,egyp1253,0.5784313725490197,0.576271851521021,21.484516,0.08311790396002006,0.09786842834268043,0.5335
3133,mani1292,egyp1253,0.196078431372549,0.1637628331015963,22.600412,0.1296843324214748,0.24975224314393327,0.535
3134,bamb1269,egyp1253,0.2205882352941176,0.2218368615827781,22.106707,0.1167368810568894,0.18131999814031585,0.3224
3135,kiku1240,egyp1253,0.3431372549019608,0.3349841646228618,22.908907,0.11363051169977645,0.1533372608648973,0.5335
3136,nucl1302,egyp1253,0.8431372549019608,0.836598608038405,19.849962,0.09689610889997424,0.11284449533339652,0.5519
3137,swat1243,egyp1253,0.230392156862745,0.2283664022594488,24.563501,0.08852859593393814,0.305647940349801,0.5335
3138,bulg1262,egyp1253,0.8872549019607843,0.875553992086707,20.915503,0.09334910535422769,0.09805182237341675,0.5335
3139,east2282,egyp1253,0.6911764705882353,0.6810399706107726,25.473444,0.07503999463647926,0.17000315429469876,0.5335
3140,kabi1261,egyp1253,0.2107843137254902,0.1842912660838348,22.662739,0.1141418010073797,0.18368788042507342,0.5335
3141,stan1325,egyp1253,0.8872549019607843,0.8795101511975406,26.249416,0.07503999463647926,0.1749718380804388,0.5335
3143,turk1304,egyp1253,0.4803921568627451,0.4637038963511929,21.355059,0.11256474135238204,0.1474517772965039,0.2851
