model,method,held_out_task,performance_col,n_queries,mean_candidates,n_fitting_tasks,n_validation_tasks,n_fitting_queries,n_validation_queries,ndcg@3,performance_loss,top_1_accuracy,top_3_accuracy,mrr,exact_best_rank,r_precision,relevant_count,ndcg@1,precision@1,recall@1,hit@1,map@1,err@1,exact_best_hit@1,precision@3,recall@3,hit@3,map@3,err@3,exact_best_hit@3,ndcg@5,precision@5,recall@5,hit@5,map@5,err@5,exact_best_hit@5,ndcg@10,precision@10,recall@10,hit@10,map@10,err@10,exact_best_hit@10
xlm-r,single_new_typ,xquad,f1_score,12,11.0,6,2,1134,294,64.73570845187523,49.83750688939247,8.333333333333332,33.33333333333333,31.875000000000004,4.583333333333333,90.0,10.0,57.49999999999999,91.66666666666666,9.166666666666668,91.66666666666666,91.66666666666666,18.986002604166664,8.333333333333332,97.22222222222221,29.166666666666664,100.0,94.9074074074074,37.03136501264655,33.33333333333333,67.8978355161986,93.33333333333334,46.66666666666667,100.0,90.8611111111111,42.682353058617224,66.66666666666666,78.1993013330324,90.0,90.0,100.0,84.31481481481482,45.179928378204245,100.0
xlm-r,lightgbm_lambdarank,xquad,f1_score,12,11.0,6,2,1134,294,65.60797452492115,50.0279063406317,8.333333333333332,33.33333333333333,29.751984126984127,5.25,91.66666666666669,10.0,59.166666666666664,100.0,10.000000000000002,100.0,100.0,17.545572916666664,8.333333333333332,91.66666666666666,27.499999999999996,100.0,89.81481481481481,38.4007597161043,33.33333333333333,66.9086269379791,91.66666666666669,45.83333333333334,100.0,87.97222222222221,41.20920200308161,41.66666666666667,82.96990057342359,91.66666666666669,91.66666666666669,100.0,86.48578042328045,44.290800889688484,100.0
xlm-r,single_new_gen,xquad,f1_score,12,11.0,6,2,1134,294,72.62065502009114,51.86060825225765,0.0,58.333333333333336,33.61111111111111,3.25,95.0,10.0,70.83333333333334,100.0,10.000000000000002,100.0,100.0,19.173177083333336,0.0,97.22222222222221,29.166666666666664,100.0,96.29629629629629,42.99133755525368,58.333333333333336,74.12045964612578,98.33333333333334,49.16666666666667,100.0,97.02777777777777,48.200238984196424,100.0,86.03102538839414,95.0,95.0,100.0,92.56977513227513,48.20298589147715,100.0
xlm-r,mlp_listnet,xquad,f1_score,12,11.0,6,2,1134,294,67.13032133781985,54.386460572584724,0.0,25.0,24.477513227513228,4.75,90.83333333333336,10.0,56.666666666666664,91.66666666666666,9.166666666666668,91.66666666666666,91.66666666666666,14.8193359375,0.0,94.44444444444443,28.33333333333333,100.0,92.12962962962963,36.521117306417885,25.0,71.10214126962205,95.0,47.5,100.0,92.11111111111111,42.16771930513088,75.0,81.83538735045201,90.83333333333336,90.83333333333336,100.0,86.39186507936509,43.95675614962487,100.0
xlm-r,rrf_equal,xquad,f1_score,12,11.0,6,2,1134,294,62.10926823035402,54.994686583916376,0.0,33.33333333333333,26.560846560846556,4.583333333333333,92.50000000000001,10.0,53.333333333333336,100.0,10.000000000000002,100.0,100.0,10.791015625,0.0,97.22222222222221,29.166666666666657,100.0,96.29629629629629,32.385643786336814,33.33333333333333,66.72171120530061,91.66666666666669,45.83333333333334,100.0,89.3611111111111,38.7406014754208,75.0,80.10827046717208,92.50000000000001,92.50000000000001,100.0,88.37698412698413,40.21286373595181,100.0
xlm-r,composite_equal,xquad,f1_score,12,11.0,6,2,1134,294,56.95201132225728,55.65359450658026,0.0,25.0,25.48611111111111,4.666666666666667,93.33333333333334,10.0,49.99999999999999,91.66666666666666,9.166666666666668,91.66666666666666,91.66666666666666,10.6689453125,0.0,91.66666666666666,27.499999999999996,100.0,88.42592592592592,28.465322521515198,25.0,63.71018370176169,93.33333333333334,46.66666666666667,100.0,88.80555555555554,35.874021562230915,66.66666666666666,79.59516417735763,93.33333333333334,93.33333333333334,100.0,88.27380952380953,38.171067971953896,100.0
xlm-r,single_script,xquad,f1_score,12,11.0,6,2,1134,294,64.67937902139221,56.21143059795871,0.0,8.333333333333332,20.625,5.333333333333333,93.33333333333334,10.0,63.49999999999999,100.0,10.000000000000002,100.0,100.0,7.259114583333333,0.0,91.66666666666666,27.499999999999996,100.0,89.81481481481482,16.73782315984782,8.333333333333332,73.03430471357264,95.0,47.5,100.0,91.63888888888889,29.235137520059972,75.0,85.36356954210427,93.33333333333334,93.33333333333334,100.0,89.55621693121692,30.77187252361478,100.0
xlm-r,single_new_geo,xquad,f1_score,12,11.0,6,2,1134,294,55.258103895464416,57.84017062343971,0.0,50.0,25.641835016835017,5.5,91.66666666666669,10.0,40.00000000000001,75.0,7.5,75.0,75.0,7.7392578125,0.0,88.88888888888889,26.666666666666668,100.0,81.0185185185185,31.13595621349911,50.0,55.955369568085004,91.66666666666666,45.83333333333333,100.0,83.61111111111111,31.46697900012831,50.0,72.94225900181083,91.66666666666669,91.66666666666669,100.0,84.10284391534391,35.630800873019396,91.66666666666666
xlm-r,single_distals_asjp,xquad,f1_score,12,11.0,6,2,1134,294,47.19195471097091,58.257335647862426,0.0,8.333333333333332,17.153078403078403,6.583333333333333,90.83333333333333,10.0,43.33333333333333,75.0,7.5,75.0,75.0,11.1572265625,0.0,88.88888888888887,26.666666666666668,100.0,81.94444444444446,17.320293576146163,8.333333333333332,59.44632636239948,93.33333333333334,46.66666666666667,100.0,86.16666666666667,26.98429949019751,33.33333333333333,75.00463155875353,90.83333333333333,90.83333333333333,100.0,83.57275132275133,31.331682399513383,91.66666666666666
xlm-r,single_distals_wiki_size,xquad,f1_score,12,11.0,6,2,1134,294,53.196165332464076,59.13745821366445,0.0,25.0,21.9212962962963,6.666666666666667,90.0,10.0,45.83333333333333,91.66666666666666,9.166666666666668,91.66666666666666,91.66666666666666,10.245768229166668,0.0,97.22222222222221,29.166666666666657,100.0,94.9074074074074,31.194373352142673,25.0,53.60380191070951,93.33333333333334,46.66666666666667,100.0,90.52777777777777,33.568823231722284,33.33333333333333,72.1328255033634,90.0,90.0,100.0,85.19080687830687,37.30531238751705,100.0
