dataset,task,model,metric,method_a,method_b,outcome,mean_difference_a_minus_b,ci_lower,ci_upper,bootstrap_p_value,n_paired_units
ud_pos_mt5,ud_pos,mt5,f1_score,single_new_geo,single_script,performance_loss_pct,-1.3088064129250583,-6.449648774869947,3.8416728400944082,0.6119,147
ud_pos_mt5,ud_pos,mt5,f1_score,single_new_typ,single_script,performance_loss_pct,-4.8859104178053,-10.112265258178148,0.3242747874582171,0.0642,147
ud_pos_xlm-r,ud_pos,xlm-r,f1_score,composite_equal,lightgbm_lambdarank,performance_loss_pct,-3.244113157279275,-6.155982067027675,-0.4705470817127935,0.0199,147
ud_pos_xlm-r,ud_pos,xlm-r,f1_score,composite_equal,mlp_listnet,performance_loss_pct,-1.7533334351398626,-4.48507442779814,0.9567262787667967,0.2088,147
ud_pos_xlm-r,ud_pos,xlm-r,f1_score,composite_equal,rrf_equal,performance_loss_pct,0.6902191328593524,-1.4732294159919779,2.915937318421625,0.5391,147
ud_pos_xlm-r,ud_pos,xlm-r,f1_score,composite_equal,single_distals_asjp,performance_loss_pct,-3.883473626955793,-7.0787101317803485,-0.732001462967494,0.0145,147
ud_pos_xlm-r,ud_pos,xlm-r,f1_score,composite_equal,single_distals_wiki_size,performance_loss_pct,-13.00624775554437,-16.618963493840493,-9.361014654429164,0.0,147
ud_pos_xlm-r,ud_pos,xlm-r,f1_score,composite_equal,single_new_gen,performance_loss_pct,-6.430898464066687,-9.345856905257474,-3.504747672609178,0.0,147
ud_pos_xlm-r,ud_pos,xlm-r,f1_score,composite_equal,single_new_geo,performance_loss_pct,-11.144359795204043,-15.092952016073227,-7.351424720144476,0.0,147
ud_pos_xlm-r,ud_pos,xlm-r,f1_score,composite_equal,single_new_typ,performance_loss_pct,-8.575876424262413,-12.753627049062631,-4.41047503490763,0.0,147
ud_pos_xlm-r,ud_pos,xlm-r,f1_score,composite_equal,single_script,performance_loss_pct,-11.603403175434233,-15.522666635231673,-7.6872117554221875,0.0,147
ud_pos_xlm-r,ud_pos,xlm-r,f1_score,lightgbm_lambdarank,mlp_listnet,performance_loss_pct,1.4907797221394128,-0.6720406117795775,3.6830601016793176,0.175,147
ud_pos_xlm-r,ud_pos,xlm-r,f1_score,lightgbm_lambdarank,rrf_equal,performance_loss_pct,3.9343322901386273,1.2990563430892512,6.746524052691518,0.0031,147
ud_pos_xlm-r,ud_pos,xlm-r,f1_score,lightgbm_lambdarank,single_distals_asjp,performance_loss_pct,-0.639360469676518,-3.8035719777443333,2.4659631858860385,0.689,147
ud_pos_xlm-r,ud_pos,xlm-r,f1_score,lightgbm_lambdarank,single_distals_wiki_size,performance_loss_pct,-9.762134598265096,-13.885784540729798,-5.667811994234797,0.0,147
ud_pos_xlm-r,ud_pos,xlm-r,f1_score,lightgbm_lambdarank,single_new_gen,performance_loss_pct,-3.1867853067874123,-6.556286097444264,0.26383276025063346,0.0695,147
ud_pos_xlm-r,ud_pos,xlm-r,f1_score,lightgbm_lambdarank,single_new_geo,performance_loss_pct,-7.900246637924767,-12.159030023556305,-3.7480833626757053,0.0001,147
ud_pos_xlm-r,ud_pos,xlm-r,f1_score,lightgbm_lambdarank,single_new_typ,performance_loss_pct,-5.331763266983137,-9.395352069767549,-1.3310552236897741,0.0091,147
ud_pos_xlm-r,ud_pos,xlm-r,f1_score,lightgbm_lambdarank,single_script,performance_loss_pct,-8.359290018154956,-12.392263304340041,-4.237134362904642,0.0,147
ud_pos_xlm-r,ud_pos,xlm-r,f1_score,mlp_listnet,rrf_equal,performance_loss_pct,2.4435525679992147,0.009100141358932485,5.113574583601588,0.0484,147
ud_pos_xlm-r,ud_pos,xlm-r,f1_score,mlp_listnet,single_distals_asjp,performance_loss_pct,-2.1301401918159315,-4.909244418712709,0.5424494233578347,0.1207,147
ud_pos_xlm-r,ud_pos,xlm-r,f1_score,mlp_listnet,single_distals_wiki_size,performance_loss_pct,-11.252914320404507,-15.479326913540994,-7.022955423221485,0.0,147
ud_pos_xlm-r,ud_pos,xlm-r,f1_score,mlp_listnet,single_new_gen,performance_loss_pct,-4.677565028926824,-7.933844379417603,-1.45921537450621,0.0055,147
ud_pos_xlm-r,ud_pos,xlm-r,f1_score,mlp_listnet,single_new_geo,performance_loss_pct,-9.391026360064183,-13.544067847483335,-5.305168624735296,0.0,147
ud_pos_xlm-r,ud_pos,xlm-r,f1_score,mlp_listnet,single_new_typ,performance_loss_pct,-6.82254298912255,-10.884640557701818,-2.789527708481644,0.0009,147
ud_pos_xlm-r,ud_pos,xlm-r,f1_score,mlp_listnet,single_script,performance_loss_pct,-9.850069740294371,-14.068027991079232,-5.547360973053563,0.0,147
ud_pos_xlm-r,ud_pos,xlm-r,f1_score,rrf_equal,single_distals_asjp,performance_loss_pct,-4.573692759815146,-7.915775453582625,-1.3452860858636453,0.0052,147
ud_pos_xlm-r,ud_pos,xlm-r,f1_score,rrf_equal,single_distals_wiki_size,performance_loss_pct,-13.696466888403723,-17.428899828114144,-9.953745708982671,0.0,147
ud_pos_xlm-r,ud_pos,xlm-r,f1_score,rrf_equal,single_new_gen,performance_loss_pct,-7.12111759692604,-10.240841333941656,-3.9973229465625617,0.0,147
ud_pos_xlm-r,ud_pos,xlm-r,f1_score,rrf_equal,single_new_geo,performance_loss_pct,-11.834578928063396,-15.800112081652184,-7.951131537605749,0.0,147
ud_pos_xlm-r,ud_pos,xlm-r,f1_score,rrf_equal,single_new_typ,performance_loss_pct,-9.266095557121766,-13.36828094261666,-5.282443469256921,0.0,147
ud_pos_xlm-r,ud_pos,xlm-r,f1_score,rrf_equal,single_script,performance_loss_pct,-12.293622308293585,-16.031014939310886,-8.599132073394372,0.0,147
ud_pos_xlm-r,ud_pos,xlm-r,f1_score,single_distals_asjp,single_distals_wiki_size,performance_loss_pct,-9.122774128588578,-13.46488649990773,-4.767712265181699,0.0,147
ud_pos_xlm-r,ud_pos,xlm-r,f1_score,single_distals_asjp,single_new_gen,performance_loss_pct,-2.547424837110894,-5.414876739071726,0.3111614741440633,0.0846,147
ud_pos_xlm-r,ud_pos,xlm-r,f1_score,single_distals_asjp,single_new_geo,performance_loss_pct,-7.260886168248251,-11.429472571370844,-3.174597659062582,0.0001,147
ud_pos_xlm-r,ud_pos,xlm-r,f1_score,single_distals_asjp,single_new_typ,performance_loss_pct,-4.692402797306619,-8.833002254399824,-0.6113679950197863,0.0222,147
ud_pos_xlm-r,ud_pos,xlm-r,f1_score,single_distals_asjp,single_script,performance_loss_pct,-7.719929548478439,-12.010015669520493,-3.326491980973613,0.0007,147
ud_pos_xlm-r,ud_pos,xlm-r,f1_score,single_distals_wiki_size,single_new_gen,performance_loss_pct,6.575349291477684,2.05000889592982,11.187858593441215,0.0042,147
ud_pos_xlm-r,ud_pos,xlm-r,f1_score,single_distals_wiki_size,single_new_geo,performance_loss_pct,1.8618879603403282,-2.3240402702704004,5.999671518236582,0.3862,147
ud_pos_xlm-r,ud_pos,xlm-r,f1_score,single_distals_wiki_size,single_new_typ,performance_loss_pct,4.4303713312819575,0.21480104504716327,8.594523801986405,0.039,147
ud_pos_xlm-r,ud_pos,xlm-r,f1_score,single_distals_wiki_size,single_script,performance_loss_pct,1.4028445801101384,-2.69615031648931,5.513038446804817,0.5075,147
ud_pos_xlm-r,ud_pos,xlm-r,f1_score,single_new_gen,single_new_geo,performance_loss_pct,-4.713461331137356,-9.262565285690442,-0.41417876702741435,0.0306,147
ud_pos_xlm-r,ud_pos,xlm-r,f1_score,single_new_gen,single_new_typ,performance_loss_pct,-2.1449779601957255,-6.788659903194481,2.395233148141413,0.3541,147
ud_pos_xlm-r,ud_pos,xlm-r,f1_score,single_new_gen,single_script,performance_loss_pct,-5.172504711367545,-9.260116043543693,-1.1822623870969151,0.0103,147
ud_pos_xlm-r,ud_pos,xlm-r,f1_score,single_new_geo,single_new_typ,performance_loss_pct,2.56848337094163,-1.8225427819612379,6.98984277043401,0.2626,147
ud_pos_xlm-r,ud_pos,xlm-r,f1_score,single_new_geo,single_script,performance_loss_pct,-0.45904338023019,-4.474106984107497,3.4405970479781964,0.8198,147
ud_pos_xlm-r,ud_pos,xlm-r,f1_score,single_new_typ,single_script,performance_loss_pct,-3.0275267511718194,-7.4737138575685,1.4273617377786079,0.1847,147
wikiann_mt5,wikiann,mt5,f1_score,composite_equal,lightgbm_lambdarank,performance_loss_pct,-0.08083210778435716,-2.1611802601734658,1.9885171966049877,0.9449,144
wikiann_mt5,wikiann,mt5,f1_score,composite_equal,mlp_listnet,performance_loss_pct,-0.12920818822380772,-1.285302536218355,0.9331069835742731,0.8282,144
wikiann_mt5,wikiann,mt5,f1_score,composite_equal,rrf_equal,performance_loss_pct,-0.7141743633192696,-1.775939395280416,0.2844036408355211,0.1645,144
wikiann_mt5,wikiann,mt5,f1_score,composite_equal,single_distals_asjp,performance_loss_pct,-2.280080376841929,-4.030761030897411,-0.7229886481696541,0.0022,144
wikiann_mt5,wikiann,mt5,f1_score,composite_equal,single_distals_wiki_size,performance_loss_pct,-1.7499600568386247,-4.297220755854032,0.8317813998939695,0.1737,144
wikiann_mt5,wikiann,mt5,f1_score,composite_equal,single_new_gen,performance_loss_pct,-3.4051271418429314,-5.207660015968454,-1.6529791676040357,0.0003,144
wikiann_mt5,wikiann,mt5,f1_score,composite_equal,single_new_geo,performance_loss_pct,-0.8301413447484165,-2.6976810690380564,0.9249063261790225,0.3587,144
wikiann_mt5,wikiann,mt5,f1_score,composite_equal,single_new_typ,performance_loss_pct,0.7852586140022904,-0.7039766975572331,2.3593935636722385,0.3118,144
wikiann_mt5,wikiann,mt5,f1_score,composite_equal,single_script,performance_loss_pct,-2.3284617450363516,-3.9872364698569136,-0.8051526331508833,0.0017,144
wikiann_mt5,wikiann,mt5,f1_score,lightgbm_lambdarank,mlp_listnet,performance_loss_pct,-0.04837608043945046,-2.2119172732856653,2.0878855129607348,0.951,144
wikiann_mt5,wikiann,mt5,f1_score,lightgbm_lambdarank,rrf_equal,performance_loss_pct,-0.6333422555349125,-2.6299508462871506,1.3662360611112054,0.5197,144
wikiann_mt5,wikiann,mt5,f1_score,lightgbm_lambdarank,single_distals_asjp,performance_loss_pct,-2.199248269057572,-4.762626763372723,0.31198262076232425,0.0863,144
wikiann_mt5,wikiann,mt5,f1_score,lightgbm_lambdarank,single_distals_wiki_size,performance_loss_pct,-1.6691279490542674,-4.396473165101276,1.0582147275553468,0.2197,144
wikiann_mt5,wikiann,mt5,f1_score,lightgbm_lambdarank,single_new_gen,performance_loss_pct,-3.3242950340585744,-5.777715547435266,-0.9180382100304059,0.0068,144
wikiann_mt5,wikiann,mt5,f1_score,lightgbm_lambdarank,single_new_geo,performance_loss_pct,-0.7493092369640592,-2.841852854417269,1.2621235281396392,0.4653,144
wikiann_mt5,wikiann,mt5,f1_score,lightgbm_lambdarank,single_new_typ,performance_loss_pct,0.8660907217866476,-1.2927447026803955,3.060494113062722,0.4324,144
wikiann_mt5,wikiann,mt5,f1_score,lightgbm_lambdarank,single_script,performance_loss_pct,-2.2476296372519946,-4.400551262855588,-0.11561856395434157,0.0391,144
wikiann_mt5,wikiann,mt5,f1_score,mlp_listnet,rrf_equal,performance_loss_pct,-0.584966175095462,-2.051175089956689,0.8255939616987479,0.427,144
wikiann_mt5,wikiann,mt5,f1_score,mlp_listnet,single_distals_asjp,performance_loss_pct,-2.1508721886181217,-3.9710971551075036,-0.5294374332577226,0.0091,144
wikiann_mt5,wikiann,mt5,f1_score,mlp_listnet,single_distals_wiki_size,performance_loss_pct,-1.6207518686148166,-4.179626637302638,0.9671283459861417,0.2114,144
wikiann_mt5,wikiann,mt5,f1_score,mlp_listnet,single_new_gen,performance_loss_pct,-3.275918953619124,-5.246752871719745,-1.3822564362623913,0.0003,144
wikiann_mt5,wikiann,mt5,f1_score,mlp_listnet,single_new_geo,performance_loss_pct,-0.7009331565246086,-2.368669837820732,0.7984142813593255,0.3819,144
wikiann_mt5,wikiann,mt5,f1_score,mlp_listnet,single_new_typ,performance_loss_pct,0.9144668022260982,-0.7783347726959818,2.6926760154978275,0.2984,144
wikiann_mt5,wikiann,mt5,f1_score,mlp_listnet,single_script,performance_loss_pct,-2.1992535568125438,-3.9204867900903726,-0.572085424346905,0.0081,144
wikiann_mt5,wikiann,mt5,f1_score,rrf_equal,single_distals_asjp,performance_loss_pct,-1.5659060135226595,-3.521016578293284,0.26369095749381244,0.0959,144
wikiann_mt5,wikiann,mt5,f1_score,rrf_equal,single_distals_wiki_size,performance_loss_pct,-1.0357856935193546,-3.4583203373868474,1.4002028463944327,0.395,144
wikiann_mt5,wikiann,mt5,f1_score,rrf_equal,single_new_gen,performance_loss_pct,-2.690952778523662,-4.583297960075286,-0.796445273363946,0.0055,144
wikiann_mt5,wikiann,mt5,f1_score,rrf_equal,single_new_geo,performance_loss_pct,-0.11596698142914658,-1.8134606089714607,1.5085148354554234,0.8964,144
wikiann_mt5,wikiann,mt5,f1_score,rrf_equal,single_new_typ,performance_loss_pct,1.4994329773215602,-0.08959782153056349,3.139607442744909,0.0648,144
wikiann_mt5,wikiann,mt5,f1_score,rrf_equal,single_script,performance_loss_pct,-1.614287381717082,-3.323347598994632,0.004234758842523776,0.0509,144
wikiann_mt5,wikiann,mt5,f1_score,single_distals_asjp,single_distals_wiki_size,performance_loss_pct,0.5301203200033048,-2.463950788475392,3.632384504375566,0.7366,144
wikiann_mt5,wikiann,mt5,f1_score,single_distals_asjp,single_new_gen,performance_loss_pct,-1.1250467650010025,-2.9585096021248876,0.7552842288523363,0.2381,144
wikiann_mt5,wikiann,mt5,f1_score,single_distals_asjp,single_new_geo,performance_loss_pct,1.449939032093513,-0.7737576545677678,3.76282431646376,0.2085,144
wikiann_mt5,wikiann,mt5,f1_score,single_distals_asjp,single_new_typ,performance_loss_pct,3.06533899084422,0.854028780347716,5.417632313464251,0.0052,144
wikiann_mt5,wikiann,mt5,f1_score,single_distals_asjp,single_script,performance_loss_pct,-0.04838136819442224,-2.1839923296504105,2.1453566993713666,0.9498,144
wikiann_mt5,wikiann,mt5,f1_score,single_distals_wiki_size,single_new_gen,performance_loss_pct,-1.6551670850043076,-4.626785924648086,1.2946050292689046,0.2702,144
wikiann_mt5,wikiann,mt5,f1_score,single_distals_wiki_size,single_new_geo,performance_loss_pct,0.9198187120902079,-1.9704502193515416,3.6980699540884037,0.5261,144
wikiann_mt5,wikiann,mt5,f1_score,single_distals_wiki_size,single_new_typ,performance_loss_pct,2.5352186708409152,0.38884907293603743,4.707156968857349,0.0203,144
wikiann_mt5,wikiann,mt5,f1_score,single_distals_wiki_size,single_script,performance_loss_pct,-0.578501688197727,-3.07742890008832,1.8515329857260292,0.6443,144
wikiann_mt5,wikiann,mt5,f1_score,single_new_gen,single_new_geo,performance_loss_pct,2.574985797094516,0.2553873322780828,4.897613075829943,0.0306,144
wikiann_mt5,wikiann,mt5,f1_score,single_new_gen,single_new_typ,performance_loss_pct,4.190385755845223,2.089438990288807,6.378552659047926,0.0001,144
wikiann_mt5,wikiann,mt5,f1_score,single_new_gen,single_script,performance_loss_pct,1.0766653968065805,-1.1533478970173145,3.3062924640498363,0.338,144
wikiann_mt5,wikiann,mt5,f1_score,single_new_geo,single_new_typ,performance_loss_pct,1.6153999587507069,-0.3521309363617496,3.710110014055316,0.109,144
wikiann_mt5,wikiann,mt5,f1_score,single_new_geo,single_script,performance_loss_pct,-1.4983204002879351,-3.2623225705266563,0.29875618051872876,0.1058,144
wikiann_mt5,wikiann,mt5,f1_score,single_new_typ,single_script,performance_loss_pct,-3.113720359038642,-5.005594893987446,-1.30653214877475,0.0009,144
wikiann_xlm-r,wikiann,xlm-r,f1_score,composite_equal,lightgbm_lambdarank,performance_loss_pct,-1.056250639251325,-3.469239931444156,1.109158129853744,0.3611,144
wikiann_xlm-r,wikiann,xlm-r,f1_score,composite_equal,mlp_listnet,performance_loss_pct,-0.6461249800456275,-1.7594616698153092,0.4100479260363398,0.2358,144
wikiann_xlm-r,wikiann,xlm-r,f1_score,composite_equal,rrf_equal,performance_loss_pct,-2.4616825410252954,-4.732135499747762,-0.43635804978799353,0.0141,144
wikiann_xlm-r,wikiann,xlm-r,f1_score,composite_equal,single_distals_asjp,performance_loss_pct,-1.9010609532771494,-4.106069826487384,0.15987228043671048,0.0696,144
wikiann_xlm-r,wikiann,xlm-r,f1_score,composite_equal,single_distals_wiki_size,performance_loss_pct,-7.967654818906995,-11.260812413827358,-4.728420671154443,0.0,144
wikiann_xlm-r,wikiann,xlm-r,f1_score,composite_equal,single_new_gen,performance_loss_pct,-4.848272894063906,-7.891233260958688,-1.8722666699270978,0.002,144
wikiann_xlm-r,wikiann,xlm-r,f1_score,composite_equal,single_new_geo,performance_loss_pct,-2.9996351316935366,-5.575651537806828,-0.5459178584499536,0.0156,144
wikiann_xlm-r,wikiann,xlm-r,f1_score,composite_equal,single_new_typ,performance_loss_pct,-3.32427092913603,-5.67428593284553,-1.0408999537112307,0.0043,144
wikiann_xlm-r,wikiann,xlm-r,f1_score,composite_equal,single_script,performance_loss_pct,-4.855571746033143,-7.804625932189086,-2.188689671090585,0.0001,144
wikiann_xlm-r,wikiann,xlm-r,f1_score,lightgbm_lambdarank,mlp_listnet,performance_loss_pct,0.4101256592056976,-1.9089781056537598,2.945075909107097,0.7646,144
wikiann_xlm-r,wikiann,xlm-r,f1_score,lightgbm_lambdarank,rrf_equal,performance_loss_pct,-1.4054319017739703,-3.3389547214604045,0.528096436104857,0.1491,144
wikiann_xlm-r,wikiann,xlm-r,f1_score,lightgbm_lambdarank,single_distals_asjp,performance_loss_pct,-0.8448103140258243,-3.8670876727810173,2.311246371365629,0.573,144
wikiann_xlm-r,wikiann,xlm-r,f1_score,lightgbm_lambdarank,single_distals_wiki_size,performance_loss_pct,-6.91140417965567,-10.042297718769165,-3.811752432350853,0.0,144
wikiann_xlm-r,wikiann,xlm-r,f1_score,lightgbm_lambdarank,single_new_gen,performance_loss_pct,-3.792022254812581,-6.516052945460431,-0.9599976624805993,0.0082,144
wikiann_xlm-r,wikiann,xlm-r,f1_score,lightgbm_lambdarank,single_new_geo,performance_loss_pct,-1.9433844924422117,-4.771503133183341,0.8979143945039039,0.1707,144
wikiann_xlm-r,wikiann,xlm-r,f1_score,lightgbm_lambdarank,single_new_typ,performance_loss_pct,-2.2680202898847046,-4.831627928779602,0.3340508717115461,0.086,144
wikiann_xlm-r,wikiann,xlm-r,f1_score,lightgbm_lambdarank,single_script,performance_loss_pct,-3.799321106781818,-6.39111120397991,-1.327755481859706,0.0023,144
wikiann_xlm-r,wikiann,xlm-r,f1_score,mlp_listnet,rrf_equal,performance_loss_pct,-1.815557560979668,-4.2290934630034664,0.39258583996808316,0.1088,144
wikiann_xlm-r,wikiann,xlm-r,f1_score,mlp_listnet,single_distals_asjp,performance_loss_pct,-1.2549359732315222,-3.327728902449809,0.5957130082491049,0.2006,144
wikiann_xlm-r,wikiann,xlm-r,f1_score,mlp_listnet,single_distals_wiki_size,performance_loss_pct,-7.321529838861368,-10.742299254974455,-3.9500499400099964,0.0,144
wikiann_xlm-r,wikiann,xlm-r,f1_score,mlp_listnet,single_new_gen,performance_loss_pct,-4.202147914018278,-7.151511842004351,-1.3544144067087944,0.0056,144
wikiann_xlm-r,wikiann,xlm-r,f1_score,mlp_listnet,single_new_geo,performance_loss_pct,-2.3535101516479093,-5.082043440223713,0.31002434506005117,0.0811,144
wikiann_xlm-r,wikiann,xlm-r,f1_score,mlp_listnet,single_new_typ,performance_loss_pct,-2.678145949090403,-5.134726140199407,-0.33444390531483226,0.0248,144
wikiann_xlm-r,wikiann,xlm-r,f1_score,mlp_listnet,single_script,performance_loss_pct,-4.209446765987516,-7.331213294345633,-1.3624315032371261,0.0026,144
wikiann_xlm-r,wikiann,xlm-r,f1_score,rrf_equal,single_distals_asjp,performance_loss_pct,0.5606215877481459,-2.3251645362134967,3.48587451358827,0.7016,144
wikiann_xlm-r,wikiann,xlm-r,f1_score,rrf_equal,single_distals_wiki_size,performance_loss_pct,-5.505972277881701,-8.438918154691333,-2.6667317913508666,0.0,144
wikiann_xlm-r,wikiann,xlm-r,f1_score,rrf_equal,single_new_gen,performance_loss_pct,-2.3865903530386094,-5.138166873656273,0.513069224914137,0.0988,144
wikiann_xlm-r,wikiann,xlm-r,f1_score,rrf_equal,single_new_geo,performance_loss_pct,-0.5379525906682413,-3.552480259904485,2.504021950879142,0.7207,144
wikiann_xlm-r,wikiann,xlm-r,f1_score,rrf_equal,single_new_typ,performance_loss_pct,-0.8625883881107349,-3.148798936399933,1.4756687560118629,0.4656,144
wikiann_xlm-r,wikiann,xlm-r,f1_score,rrf_equal,single_script,performance_loss_pct,-2.393889205007848,-4.957133576299572,-0.049570744411837245,0.0457,144
wikiann_xlm-r,wikiann,xlm-r,f1_score,single_distals_asjp,single_distals_wiki_size,performance_loss_pct,-6.066593865629845,-9.730549988535254,-2.3518644837081735,0.0016,144
wikiann_xlm-r,wikiann,xlm-r,f1_score,single_distals_asjp,single_new_gen,performance_loss_pct,-2.947211940786756,-6.233226245597667,0.3320314369575612,0.0779,144
wikiann_xlm-r,wikiann,xlm-r,f1_score,single_distals_asjp,single_new_geo,performance_loss_pct,-1.0985741784163874,-4.178090198148811,1.9884839719739293,0.4845,144
wikiann_xlm-r,wikiann,xlm-r,f1_score,single_distals_asjp,single_new_typ,performance_loss_pct,-1.4232099758588805,-4.231876513433228,1.4429244635324823,0.3219,144
wikiann_xlm-r,wikiann,xlm-r,f1_score,single_distals_asjp,single_script,performance_loss_pct,-2.9545107927559946,-6.272835918116052,0.22691074760238766,0.0684,144
wikiann_xlm-r,wikiann,xlm-r,f1_score,single_distals_wiki_size,single_new_gen,performance_loss_pct,3.1193819248430907,-0.6185604108846676,6.855397530455639,0.1028,144
wikiann_xlm-r,wikiann,xlm-r,f1_score,single_distals_wiki_size,single_new_geo,performance_loss_pct,4.968019687213459,1.352320992374003,8.583325577254055,0.0085,144
wikiann_xlm-r,wikiann,xlm-r,f1_score,single_distals_wiki_size,single_new_typ,performance_loss_pct,4.643383889770965,1.6943717149990023,7.639371307476266,0.0017,144
wikiann_xlm-r,wikiann,xlm-r,f1_score,single_distals_wiki_size,single_script,performance_loss_pct,3.112083072873852,-0.13188260497150642,6.24447389231664,0.0597,144
wikiann_xlm-r,wikiann,xlm-r,f1_score,single_new_gen,single_new_geo,performance_loss_pct,1.8486377623703685,-1.6994229680183313,5.3921926798511,0.3075,144
wikiann_xlm-r,wikiann,xlm-r,f1_score,single_new_gen,single_new_typ,performance_loss_pct,1.5240019649278753,-1.6787606129048018,4.644689719583026,0.3475,144
wikiann_xlm-r,wikiann,xlm-r,f1_score,single_new_gen,single_script,performance_loss_pct,-0.007298851969237753,-3.4361431303842966,3.246252693375149,0.9868,144
wikiann_xlm-r,wikiann,xlm-r,f1_score,single_new_geo,single_new_typ,performance_loss_pct,-0.3246357974424934,-3.245387385420216,2.7583202833903036,0.8207,144
wikiann_xlm-r,wikiann,xlm-r,f1_score,single_new_geo,single_script,performance_loss_pct,-1.8559366143396068,-5.040997356198307,1.1497119380804721,0.2352,144
wikiann_xlm-r,wikiann,xlm-r,f1_score,single_new_typ,single_script,performance_loss_pct,-1.5313008168971136,-4.549886443534383,1.3259879134519847,0.3042,144
xnli_mt5,xnli,mt5,f1_score,composite_equal,lightgbm_lambdarank,performance_loss_pct,0.33815035018383954,-6.129157914509905,5.665567098799948,0.8597,15
xnli_mt5,xnli,mt5,f1_score,composite_equal,mlp_listnet,performance_loss_pct,-6.958234901593903,-15.055041491045298,-0.895183016625716,0.0014,15
xnli_mt5,xnli,mt5,f1_score,composite_equal,rrf_equal,performance_loss_pct,-0.04000533404454,-0.12001600213362001,0.0,0.6983,15
xnli_mt5,xnli,mt5,f1_score,composite_equal,single_distals_asjp,performance_loss_pct,-7.227222125713193,-15.694759085606046,0.07529431959015463,0.0572,15
xnli_mt5,xnli,mt5,f1_score,composite_equal,single_distals_wiki_size,performance_loss_pct,-0.9309255914426047,-8.778096389970615,5.158482109196404,0.8674,15
xnli_mt5,xnli,mt5,f1_score,composite_equal,single_new_gen,performance_loss_pct,0.6430740725373073,-0.14541330595803567,1.6864501157343188,0.1396,15
xnli_mt5,xnli,mt5,f1_score,composite_equal,single_new_geo,performance_loss_pct,0.221556356742888,-0.267097231920652,0.786721497696978,0.4184,15
xnli_mt5,xnli,mt5,f1_score,composite_equal,single_new_typ,performance_loss_pct,-2.150509144383467,-8.702434415591643,1.7182408661323811,0.6744,15
xnli_mt5,xnli,mt5,f1_score,composite_equal,single_script,performance_loss_pct,-5.435910152835165,-11.689972447290717,-1.406258629853154,0.0004,15
xnli_mt5,xnli,mt5,f1_score,lightgbm_lambdarank,mlp_listnet,performance_loss_pct,-7.296385251777741,-16.926629394258857,1.5464125160679363,0.1106,15
xnli_mt5,xnli,mt5,f1_score,lightgbm_lambdarank,rrf_equal,performance_loss_pct,-0.37815568422837914,-5.670140379559748,6.008082857465136,0.8494,15
xnli_mt5,xnli,mt5,f1_score,lightgbm_lambdarank,single_distals_asjp,performance_loss_pct,-7.565372475897032,-18.16178446905367,2.488622027225925,0.1454,15
xnli_mt5,xnli,mt5,f1_score,lightgbm_lambdarank,single_distals_wiki_size,performance_loss_pct,-1.269075941626444,-9.170994183176433,6.074687395280764,0.7185,15
xnli_mt5,xnli,mt5,f1_score,lightgbm_lambdarank,single_new_gen,performance_loss_pct,0.3049237223534677,-5.083959155562533,6.699868518050025,0.9529,15
xnli_mt5,xnli,mt5,f1_score,lightgbm_lambdarank,single_new_geo,performance_loss_pct,-0.11659399344095102,-5.411261785420905,6.2739552082284265,0.9238,15
xnli_mt5,xnli,mt5,f1_score,lightgbm_lambdarank,single_new_typ,performance_loss_pct,-2.4886594945673064,-11.272623688412683,5.348319318081427,0.5632,15
xnli_mt5,xnli,mt5,f1_score,lightgbm_lambdarank,single_script,performance_loss_pct,-5.774060503019003,-13.85048690542923,1.6385801407219929,0.1303,15
xnli_mt5,xnli,mt5,f1_score,mlp_listnet,rrf_equal,performance_loss_pct,6.918229567549362,0.8737229669890879,15.026338578125173,0.0015,15
xnli_mt5,xnli,mt5,f1_score,mlp_listnet,single_distals_asjp,performance_loss_pct,-0.2689872241192898,-8.789202089578373,7.891755516086361,0.9416,15
xnli_mt5,xnli,mt5,f1_score,mlp_listnet,single_distals_wiki_size,performance_loss_pct,6.027309310151298,-4.001627998086985,15.886922803890757,0.2339,15
xnli_mt5,xnli,mt5,f1_score,mlp_listnet,single_new_gen,performance_loss_pct,7.601308974131211,1.5802502846061979,15.593906686677224,0.0,15
xnli_mt5,xnli,mt5,f1_score,mlp_listnet,single_new_geo,performance_loss_pct,7.17979125833679,0.7544770172284387,15.807900532573967,0.0047,15
xnli_mt5,xnli,mt5,f1_score,mlp_listnet,single_new_typ,performance_loss_pct,4.807725757210437,0.826534371461854,11.070018276422687,0.0024,15
xnli_mt5,xnli,mt5,f1_score,mlp_listnet,single_script,performance_loss_pct,1.5223247487587381,-2.3458980935601867,7.644754503744282,0.6913,15
xnli_mt5,xnli,mt5,f1_score,rrf_equal,single_distals_asjp,performance_loss_pct,-7.187216791668652,-15.681280020680587,0.12843081405480816,0.0634,15
xnli_mt5,xnli,mt5,f1_score,rrf_equal,single_distals_wiki_size,performance_loss_pct,-0.8909202573980646,-8.738363393994703,5.189056488583723,0.8784,15
xnli_mt5,xnli,mt5,f1_score,rrf_equal,single_new_gen,performance_loss_pct,0.6830794065818473,-0.10170109287347663,1.7243131689669209,0.1074,15
xnli_mt5,xnli,mt5,f1_score,rrf_equal,single_new_geo,performance_loss_pct,0.26156169078742797,-0.2164233219117833,0.8140746833676943,0.3148,15
