dataset,task,model,model_name,metric,metric_name,method_a,method_b,outcome,mean_difference_a_minus_b,ci_lower,ci_upper,bootstrap_p_value,n_paired_units,outcome_name,comparison_family,difference_definition,negative_difference_favours,positive_difference_favours,holm_p_value,cross_task_comparability
wikiann_mt5,wikiann,mt5,mT5,f1_score,F1/LAS,ASJP,Wikipedia size,performance_loss_pct,0.5301203200033048,-2.500025525018227,3.6199470879578306,0.7350632468376581,144,PL (%),All methods within held-out task,method_a minus method_b,ASJP,Wikipedia size,1.0,scale-free; suitable for cross-task aggregation
wikiann_mt5,wikiann,mt5,mT5,f1_score,F1/LAS,Always English,Composite-Equal,performance_loss_pct,1.8008521904854804,-0.302592856691395,3.8352175521633836,0.09239538023098845,144,PL (%),All methods within held-out task,method_a minus method_b,Always English,Composite-Equal,1.0,scale-free; suitable for cross-task aggregation
wikiann_mt5,wikiann,mt5,mT5,f1_score,F1/LAS,Always English,Composite-RRF,performance_loss_pct,1.0866778271662105,-0.8907467028001732,2.975627424689927,0.272086395680216,144,PL (%),All methods within held-out task,method_a minus method_b,Always English,Composite-RRF,1.0,scale-free; suitable for cross-task aggregation
wikiann_mt5,wikiann,mt5,mT5,f1_score,F1/LAS,Always English,Genetic,performance_loss_pct,-1.6042749513574515,-3.9950540135013806,0.7436947001837299,0.175991200439978,144,PL (%),All methods within held-out task,method_a minus method_b,Always English,Genetic,1.0,scale-free; suitable for cross-task aggregation
wikiann_mt5,wikiann,mt5,mT5,f1_score,F1/LAS,Always English,Geographic,performance_loss_pct,0.9707108457370638,-1.4628275474672627,3.2795694337897667,0.4223788810559472,144,PL (%),All methods within held-out task,method_a minus method_b,Always English,Geographic,1.0,scale-free; suitable for cross-task aggregation
wikiann_mt5,wikiann,mt5,mT5,f1_score,F1/LAS,Always English,LightGBM,performance_loss_pct,1.605581903025887,-0.59841896078272,3.7275223189915887,0.15479226038698066,144,PL (%),All methods within held-out task,method_a minus method_b,Always English,LightGBM,1.0,scale-free; suitable for cross-task aggregation
wikiann_mt5,wikiann,mt5,mT5,f1_score,F1/LAS,Always English,MLP,performance_loss_pct,1.2334011636081748,-0.9504802486649644,3.3637142178661965,0.2696865156742163,144,PL (%),All methods within held-out task,method_a minus method_b,Always English,MLP,1.0,scale-free; suitable for cross-task aggregation
wikiann_mt5,wikiann,mt5,mT5,f1_score,F1/LAS,Always English,Script,performance_loss_pct,-0.5276095545508712,-2.642280399213412,1.474978429686029,0.615869206539673,144,PL (%),All methods within held-out task,method_a minus method_b,Always English,Script,1.0,scale-free; suitable for cross-task aggregation
wikiann_mt5,wikiann,mt5,mT5,f1_score,F1/LAS,Always English,Typological,performance_loss_pct,2.586110804487771,0.8509947889050643,4.2393213989140275,0.004599770011499425,144,PL (%),All methods within held-out task,method_a minus method_b,Always English,Typological,0.2207889605519724,scale-free; suitable for cross-task aggregation
wikiann_mt5,wikiann,mt5,mT5,f1_score,F1/LAS,Always English,Wikipedia size,performance_loss_pct,0.050892133646855714,-1.9071531717891685,1.9201759541852148,0.9425528723563822,144,PL (%),All methods within held-out task,method_a minus method_b,Always English,Wikipedia size,1.0,scale-free; suitable for cross-task aggregation
wikiann_mt5,wikiann,mt5,mT5,f1_score,F1/LAS,Composite-Equal,Composite-RRF,performance_loss_pct,-0.7141743633192696,-1.781781633747805,0.28726773181453913,0.16759162041897904,144,PL (%),All methods within held-out task,method_a minus method_b,Composite-Equal,Composite-RRF,1.0,scale-free; suitable for cross-task aggregation
wikiann_mt5,wikiann,mt5,mT5,f1_score,F1/LAS,Composite-Equal,Genetic,performance_loss_pct,-3.4051271418429314,-5.180519630596577,-1.6414235127888406,0.0004999750012499375,144,PL (%),All methods within held-out task,method_a minus method_b,Composite-Equal,Genetic,0.026998650067496625,scale-free; suitable for cross-task aggregation
wikiann_mt5,wikiann,mt5,mT5,f1_score,F1/LAS,Composite-Equal,Geographic,performance_loss_pct,-0.8301413447484165,-2.672940589215972,0.9156462114629671,0.37068146592670365,144,PL (%),All methods within held-out task,method_a minus method_b,Composite-Equal,Geographic,1.0,scale-free; suitable for cross-task aggregation
wikiann_mt5,wikiann,mt5,mT5,f1_score,F1/LAS,Composite-Equal,LightGBM,performance_loss_pct,-0.19527028745959335,-1.9972013463914011,1.7482671774454,0.8242587870606469,144,PL (%),All methods within held-out task,method_a minus method_b,Composite-Equal,LightGBM,1.0,scale-free; suitable for cross-task aggregation
wikiann_mt5,wikiann,mt5,mT5,f1_score,F1/LAS,Composite-Equal,MLP,performance_loss_pct,-0.5674510268773056,-1.5520698938233026,0.3424154633724109,0.23578821058947053,144,PL (%),All methods within held-out task,method_a minus method_b,Composite-Equal,MLP,1.0,scale-free; suitable for cross-task aggregation
wikiann_mt5,wikiann,mt5,mT5,f1_score,F1/LAS,Composite-Equal,Script,performance_loss_pct,-2.3284617450363516,-3.9585468261854495,-0.7728055838708614,0.0026998650067496625,144,PL (%),All methods within held-out task,method_a minus method_b,Composite-Equal,Script,0.13499325033748313,scale-free; suitable for cross-task aggregation
wikiann_mt5,wikiann,mt5,mT5,f1_score,F1/LAS,Composite-Equal,Typological,performance_loss_pct,0.7852586140022904,-0.7449461123855359,2.349816241512858,0.31958402079896003,144,PL (%),All methods within held-out task,method_a minus method_b,Composite-Equal,Typological,1.0,scale-free; suitable for cross-task aggregation
wikiann_mt5,wikiann,mt5,mT5,f1_score,F1/LAS,Composite-Equal,Wikipedia size,performance_loss_pct,-1.7499600568386247,-4.291058396782201,0.8298979657338568,0.18539073046347682,144,PL (%),All methods within held-out task,method_a minus method_b,Composite-Equal,Wikipedia size,1.0,scale-free; suitable for cross-task aggregation
wikiann_mt5,wikiann,mt5,mT5,f1_score,F1/LAS,Composite-RRF,Genetic,performance_loss_pct,-2.690952778523662,-4.5921303302141725,-0.7777201971406469,0.006099695015249237,144,PL (%),All methods within held-out task,method_a minus method_b,Composite-RRF,Genetic,0.2805859707014649,scale-free; suitable for cross-task aggregation
wikiann_mt5,wikiann,mt5,mT5,f1_score,F1/LAS,Composite-RRF,Geographic,performance_loss_pct,-0.11596698142914658,-1.827008082273914,1.481181945151099,0.9139543022848857,144,PL (%),All methods within held-out task,method_a minus method_b,Composite-RRF,Geographic,1.0,scale-free; suitable for cross-task aggregation
wikiann_mt5,wikiann,mt5,mT5,f1_score,F1/LAS,Composite-RRF,LightGBM,performance_loss_pct,0.5189040758596762,-1.4505918162334688,2.5760558915995238,0.6097695115244238,144,PL (%),All methods within held-out task,method_a minus method_b,Composite-RRF,LightGBM,1.0,scale-free; suitable for cross-task aggregation
wikiann_mt5,wikiann,mt5,mT5,f1_score,F1/LAS,Composite-RRF,MLP,performance_loss_pct,0.14672333644196398,-1.1637502947296183,1.4838282693613611,0.8378581070946453,144,PL (%),All methods within held-out task,method_a minus method_b,Composite-RRF,MLP,1.0,scale-free; suitable for cross-task aggregation
wikiann_mt5,wikiann,mt5,mT5,f1_score,F1/LAS,Composite-RRF,Script,performance_loss_pct,-1.614287381717082,-3.279053468212378,-0.0031978906765468725,0.049297535123243835,144,PL (%),All methods within held-out task,method_a minus method_b,Composite-RRF,Script,1.0,scale-free; suitable for cross-task aggregation
wikiann_mt5,wikiann,mt5,mT5,f1_score,F1/LAS,Composite-RRF,Typological,performance_loss_pct,1.4994329773215602,-0.09040745272007401,3.137891467324426,0.06899655017249137,144,PL (%),All methods within held-out task,method_a minus method_b,Composite-RRF,Typological,1.0,scale-free; suitable for cross-task aggregation
wikiann_mt5,wikiann,mt5,mT5,f1_score,F1/LAS,Composite-RRF,Wikipedia size,performance_loss_pct,-1.0357856935193546,-3.4334698048592087,1.4217537627576966,0.4071796410179491,144,PL (%),All methods within held-out task,method_a minus method_b,Composite-RRF,Wikipedia size,1.0,scale-free; suitable for cross-task aggregation
wikiann_mt5,wikiann,mt5,mT5,f1_score,F1/LAS,Genetic,Geographic,performance_loss_pct,2.574985797094516,0.24930220303218903,4.932167096242921,0.031098445077746114,144,PL (%),All methods within held-out task,method_a minus method_b,Genetic,Geographic,1.0,scale-free; suitable for cross-task aggregation
wikiann_mt5,wikiann,mt5,mT5,f1_score,F1/LAS,Genetic,LightGBM,performance_loss_pct,3.2098568543833386,1.4030882115248415,5.114151423541541,0.000599970001499925,144,PL (%),All methods within held-out task,method_a minus method_b,Genetic,LightGBM,0.03179841007949603,scale-free; suitable for cross-task aggregation
wikiann_mt5,wikiann,mt5,mT5,f1_score,F1/LAS,Genetic,MLP,performance_loss_pct,2.8376761149656264,1.0981191720473145,4.658589766470212,0.0018999050047497626,144,PL (%),All methods within held-out task,method_a minus method_b,Genetic,MLP,0.0968951552422379,scale-free; suitable for cross-task aggregation
wikiann_mt5,wikiann,mt5,mT5,f1_score,F1/LAS,Genetic,Script,performance_loss_pct,1.0766653968065805,-1.1191220542063078,3.3121292552926818,0.344082795860207,144,PL (%),All methods within held-out task,method_a minus method_b,Genetic,Script,1.0,scale-free; suitable for cross-task aggregation
wikiann_mt5,wikiann,mt5,mT5,f1_score,F1/LAS,Genetic,Typological,performance_loss_pct,4.190385755845223,2.0771837542718963,6.375266417749064,0.000199990000499975,144,PL (%),All methods within held-out task,method_a minus method_b,Genetic,Typological,0.010999450027498624,scale-free; suitable for cross-task aggregation
wikiann_mt5,wikiann,mt5,mT5,f1_score,F1/LAS,Genetic,Wikipedia size,performance_loss_pct,1.6551670850043076,-1.269341888929857,4.602473892294255,0.26928653567321637,144,PL (%),All methods within held-out task,method_a minus method_b,Genetic,Wikipedia size,1.0,scale-free; suitable for cross-task aggregation
wikiann_mt5,wikiann,mt5,mT5,f1_score,F1/LAS,Geographic,LightGBM,performance_loss_pct,0.6348710572888232,-1.6480604154798186,3.0106539239154433,0.6012699365031748,144,PL (%),All methods within held-out task,method_a minus method_b,Geographic,LightGBM,1.0,scale-free; suitable for cross-task aggregation
wikiann_mt5,wikiann,mt5,mT5,f1_score,F1/LAS,Geographic,MLP,performance_loss_pct,0.2626903178711106,-1.330826502370913,1.9741070178041715,0.7806609669516524,144,PL (%),All methods within held-out task,method_a minus method_b,Geographic,MLP,1.0,scale-free; suitable for cross-task aggregation
wikiann_mt5,wikiann,mt5,mT5,f1_score,F1/LAS,Geographic,Script,performance_loss_pct,-1.4983204002879351,-3.2670538875825574,0.32847459262924694,0.10549472526373681,144,PL (%),All methods within held-out task,method_a minus method_b,Geographic,Script,1.0,scale-free; suitable for cross-task aggregation
wikiann_mt5,wikiann,mt5,mT5,f1_score,F1/LAS,Geographic,Typological,performance_loss_pct,1.6153999587507069,-0.3569200438211631,3.6853455605919807,0.11289435528223589,144,PL (%),All methods within held-out task,method_a minus method_b,Geographic,Typological,1.0,scale-free; suitable for cross-task aggregation
wikiann_mt5,wikiann,mt5,mT5,f1_score,F1/LAS,Geographic,Wikipedia size,performance_loss_pct,-0.9198187120902079,-3.716305387807381,2.001000662485877,0.528173591320434,144,PL (%),All methods within held-out task,method_a minus method_b,Geographic,Wikipedia size,1.0,scale-free; suitable for cross-task aggregation
wikiann_mt5,wikiann,mt5,mT5,f1_score,F1/LAS,LightGBM,MLP,performance_loss_pct,-0.37218073941771235,-2.2729995635286238,1.3823257844337609,0.6887655617219139,144,PL (%),All methods within held-out task,method_a minus method_b,LightGBM,MLP,1.0,scale-free; suitable for cross-task aggregation
wikiann_mt5,wikiann,mt5,mT5,f1_score,F1/LAS,LightGBM,Script,performance_loss_pct,-2.1331914575767583,-4.246938735140061,-0.053994229662501725,0.04409779511024449,144,PL (%),All methods within held-out task,method_a minus method_b,LightGBM,Script,1.0,scale-free; suitable for cross-task aggregation
wikiann_mt5,wikiann,mt5,mT5,f1_score,F1/LAS,LightGBM,Typological,performance_loss_pct,0.9805289014618838,-1.2072411411008592,3.138360256452969,0.3807809609519524,144,PL (%),All methods within held-out task,method_a minus method_b,LightGBM,Typological,1.0,scale-free; suitable for cross-task aggregation
wikiann_mt5,wikiann,mt5,mT5,f1_score,F1/LAS,LightGBM,Wikipedia size,performance_loss_pct,-1.554689769379031,-4.153475612530561,1.0853327421185994,0.24508774561271937,144,PL (%),All methods within held-out task,method_a minus method_b,LightGBM,Wikipedia size,1.0,scale-free; suitable for cross-task aggregation
wikiann_mt5,wikiann,mt5,mT5,f1_score,F1/LAS,MLP,Script,performance_loss_pct,-1.7610107181590462,-3.2291136499754143,-0.32177950681948947,0.018199090045497725,144,PL (%),All methods within held-out task,method_a minus method_b,MLP,Script,0.8189590520473976,scale-free; suitable for cross-task aggregation
wikiann_mt5,wikiann,mt5,mT5,f1_score,F1/LAS,MLP,Typological,performance_loss_pct,1.3527096408795962,-0.28887760610612784,3.032824108007517,0.10769461526923654,144,PL (%),All methods within held-out task,method_a minus method_b,MLP,Typological,1.0,scale-free; suitable for cross-task aggregation
wikiann_mt5,wikiann,mt5,mT5,f1_score,F1/LAS,MLP,Wikipedia size,performance_loss_pct,-1.1825090299613188,-3.8198297196221493,1.471712295975472,0.3790810459477026,144,PL (%),All methods within held-out task,method_a minus method_b,MLP,Wikipedia size,1.0,scale-free; suitable for cross-task aggregation
wikiann_mt5,wikiann,mt5,mT5,f1_score,F1/LAS,Script,Typological,performance_loss_pct,3.113720359038642,1.3018189170786836,5.000321426226998,0.000599970001499925,144,PL (%),All methods within held-out task,method_a minus method_b,Script,Typological,0.03179841007949603,scale-free; suitable for cross-task aggregation
wikiann_mt5,wikiann,mt5,mT5,f1_score,F1/LAS,Script,Wikipedia size,performance_loss_pct,0.578501688197727,-1.871211665152034,3.0827007705602596,0.6394680265986701,144,PL (%),All methods within held-out task,method_a minus method_b,Script,Wikipedia size,1.0,scale-free; suitable for cross-task aggregation
wikiann_mt5,wikiann,mt5,mT5,f1_score,F1/LAS,Typological,Wikipedia size,performance_loss_pct,-2.5352186708409152,-4.68535754646672,-0.334609318021369,0.023398830058497074,144,PL (%),All methods within held-out task,method_a minus method_b,Typological,Wikipedia size,1.0,scale-free; suitable for cross-task aggregation
wikiann_xlm-r,wikiann,xlm-r,XLM-R,f1_score,F1/LAS,ASJP,Always English,performance_loss_pct,-6.486632706139025,-10.109155974767454,-2.7598329926700558,0.0006999650017499125,144,PL (%),All methods within held-out task,method_a minus method_b,ASJP,Always English,0.030098495075246236,scale-free; suitable for cross-task aggregation
wikiann_xlm-r,wikiann,xlm-r,XLM-R,f1_score,F1/LAS,ASJP,Composite-Equal,performance_loss_pct,1.9010609532771494,-0.15858809126224424,4.103564848268156,0.07379631018449077,144,PL (%),All methods within held-out task,method_a minus method_b,ASJP,Composite-Equal,1.0,scale-free; suitable for cross-task aggregation
wikiann_xlm-r,wikiann,xlm-r,XLM-R,f1_score,F1/LAS,ASJP,Composite-RRF,performance_loss_pct,-0.5606215877481459,-3.4744475721893977,2.3238571622921507,0.7128643567821609,144,PL (%),All methods within held-out task,method_a minus method_b,ASJP,Composite-RRF,1.0,scale-free; suitable for cross-task aggregation
wikiann_xlm-r,wikiann,xlm-r,XLM-R,f1_score,F1/LAS,ASJP,Genetic,performance_loss_pct,-2.947211940786756,-6.149571853616288,0.23698656005315055,0.06849657517124144,144,PL (%),All methods within held-out task,method_a minus method_b,ASJP,Genetic,1.0,scale-free; suitable for cross-task aggregation
wikiann_xlm-r,wikiann,xlm-r,XLM-R,f1_score,F1/LAS,ASJP,Geographic,performance_loss_pct,-1.0985741784163874,-4.200527770615649,2.0306341306506326,0.4764761761911904,144,PL (%),All methods within held-out task,method_a minus method_b,ASJP,Geographic,1.0,scale-free; suitable for cross-task aggregation
wikiann_xlm-r,wikiann,xlm-r,XLM-R,f1_score,F1/LAS,ASJP,LightGBM,performance_loss_pct,2.031945508395202,-0.45086351167486644,4.629292818432027,0.10699465026748663,144,PL (%),All methods within held-out task,method_a minus method_b,ASJP,LightGBM,1.0,scale-free; suitable for cross-task aggregation
wikiann_xlm-r,wikiann,xlm-r,XLM-R,f1_score,F1/LAS,ASJP,MLP,performance_loss_pct,2.001669265130322,0.19197342504384116,3.9514065063763253,0.03079846007699615,144,PL (%),All methods within held-out task,method_a minus method_b,ASJP,MLP,0.8007599620018999,scale-free; suitable for cross-task aggregation
wikiann_xlm-r,wikiann,xlm-r,XLM-R,f1_score,F1/LAS,ASJP,Script,performance_loss_pct,-2.9545107927559946,-6.284189177598143,0.29310754549057616,0.07339633018349083,144,PL (%),All methods within held-out task,method_a minus method_b,ASJP,Script,1.0,scale-free; suitable for cross-task aggregation
wikiann_xlm-r,wikiann,xlm-r,XLM-R,f1_score,F1/LAS,ASJP,Typological,performance_loss_pct,-1.4232099758588805,-4.23508117946419,1.5123305096907862,0.33398330083495825,144,PL (%),All methods within held-out task,method_a minus method_b,ASJP,Typological,1.0,scale-free; suitable for cross-task aggregation
wikiann_xlm-r,wikiann,xlm-r,XLM-R,f1_score,F1/LAS,ASJP,Wikipedia size,performance_loss_pct,-6.066593865629845,-9.68810954259927,-2.307926099252688,0.001799910004499775,144,PL (%),All methods within held-out task,method_a minus method_b,ASJP,Wikipedia size,0.071996400179991,scale-free; suitable for cross-task aggregation
