model,model_name,comparison,method_a,method_b,outcome,mean_difference_a_minus_b,ci_lower,ci_upper,bootstrap_p_value,n_setups,n_paired_units,min_units_per_setup,median_units_per_setup,max_units_per_setup,setup_weighting,setup_definition,included_setups,outcome_name,comparison_family,difference_definition,negative_difference_favours,positive_difference_favours,holm_p_value,cross_task_comparability
xlm-r,XLM-R,Composite-RRF - Typological,Composite-RRF,Typological,performance_loss_pct,-2.9723862219108486,-6.990611274706612,1.1600161582403843,0.14609269536523173,8,1421,9,145.5,762,equal,dataset + task + model + model_name + metric + metric_name,sib200_xlm-r | sib200 | xlm-r | XLM-R | f1_score | F1/LAS; taxi1500_xlm-r | taxi1500 | xlm-r | XLM-R | f1_score | F1/LAS; tydiqa_xlm-r | tydiqa | xlm-r | XLM-R | f1_score | F1/LAS; ud_dep_xlm-r | ud_dep | xlm-r | XLM-R | las | F1/LAS; ud_pos_xlm-r | ud_pos | xlm-r | XLM-R | f1_score | F1/LAS; wikiann_xlm-r | wikiann | xlm-r | XLM-R | f1_score | F1/LAS; xnli_xlm-r | xnli | xlm-r | XLM-R | f1_score | F1/LAS; xquad_xlm-r | xquad | xlm-r | XLM-R | f1_score | F1/LAS,PL (%),"All methods, macro held-out task, by model",method_a minus method_b,Composite-RRF,Typological,1.0,scale-free; suitable for cross-task aggregation
xlm-r,XLM-R,Composite-RRF - Wikipedia size,Composite-RRF,Wikipedia size,performance_loss_pct,-10.524767876523946,-16.988038365795347,-4.817552307641764,9.99950002499875e-05,8,1421,9,145.5,762,equal,dataset + task + model + model_name + metric + metric_name,sib200_xlm-r | sib200 | xlm-r | XLM-R | f1_score | F1/LAS; taxi1500_xlm-r | taxi1500 | xlm-r | XLM-R | f1_score | F1/LAS; tydiqa_xlm-r | tydiqa | xlm-r | XLM-R | f1_score | F1/LAS; ud_dep_xlm-r | ud_dep | xlm-r | XLM-R | las | F1/LAS; ud_pos_xlm-r | ud_pos | xlm-r | XLM-R | f1_score | F1/LAS; wikiann_xlm-r | wikiann | xlm-r | XLM-R | f1_score | F1/LAS; xnli_xlm-r | xnli | xlm-r | XLM-R | f1_score | F1/LAS; xquad_xlm-r | xquad | xlm-r | XLM-R | f1_score | F1/LAS,PL (%),"All methods, macro held-out task, by model",method_a minus method_b,Composite-RRF,Wikipedia size,0.005499725013749312,scale-free; suitable for cross-task aggregation
xlm-r,XLM-R,Genetic - Geographic,Genetic,Geographic,performance_loss_pct,1.616582926839253,-4.378525496981014,9.060728720093037,0.7055647217639118,8,1421,9,145.5,762,equal,dataset + task + model + model_name + metric + metric_name,sib200_xlm-r | sib200 | xlm-r | XLM-R | f1_score | F1/LAS; taxi1500_xlm-r | taxi1500 | xlm-r | XLM-R | f1_score | F1/LAS; tydiqa_xlm-r | tydiqa | xlm-r | XLM-R | f1_score | F1/LAS; ud_dep_xlm-r | ud_dep | xlm-r | XLM-R | las | F1/LAS; ud_pos_xlm-r | ud_pos | xlm-r | XLM-R | f1_score | F1/LAS; wikiann_xlm-r | wikiann | xlm-r | XLM-R | f1_score | F1/LAS; xnli_xlm-r | xnli | xlm-r | XLM-R | f1_score | F1/LAS; xquad_xlm-r | xquad | xlm-r | XLM-R | f1_score | F1/LAS,PL (%),"All methods, macro held-out task, by model",method_a minus method_b,Genetic,Geographic,1.0,scale-free; suitable for cross-task aggregation
xlm-r,XLM-R,Genetic - LightGBM,Genetic,LightGBM,performance_loss_pct,6.0984054215608605,1.9577516037664797,10.253261194274431,0.0034998250087495625,8,1421,9,145.5,762,equal,dataset + task + model + model_name + metric + metric_name,sib200_xlm-r | sib200 | xlm-r | XLM-R | f1_score | F1/LAS; taxi1500_xlm-r | taxi1500 | xlm-r | XLM-R | f1_score | F1/LAS; tydiqa_xlm-r | tydiqa | xlm-r | XLM-R | f1_score | F1/LAS; ud_dep_xlm-r | ud_dep | xlm-r | XLM-R | las | F1/LAS; ud_pos_xlm-r | ud_pos | xlm-r | XLM-R | f1_score | F1/LAS; wikiann_xlm-r | wikiann | xlm-r | XLM-R | f1_score | F1/LAS; xnli_xlm-r | xnli | xlm-r | XLM-R | f1_score | F1/LAS; xquad_xlm-r | xquad | xlm-r | XLM-R | f1_score | F1/LAS,PL (%),"All methods, macro held-out task, by model",method_a minus method_b,Genetic,LightGBM,0.1399930003499825,scale-free; suitable for cross-task aggregation
xlm-r,XLM-R,Genetic - MLP,Genetic,MLP,performance_loss_pct,5.304958368337633,0.30606597932238305,11.904064282042857,0.033798310084495777,8,1421,9,145.5,762,equal,dataset + task + model + model_name + metric + metric_name,sib200_xlm-r | sib200 | xlm-r | XLM-R | f1_score | F1/LAS; taxi1500_xlm-r | taxi1500 | xlm-r | XLM-R | f1_score | F1/LAS; tydiqa_xlm-r | tydiqa | xlm-r | XLM-R | f1_score | F1/LAS; ud_dep_xlm-r | ud_dep | xlm-r | XLM-R | las | F1/LAS; ud_pos_xlm-r | ud_pos | xlm-r | XLM-R | f1_score | F1/LAS; wikiann_xlm-r | wikiann | xlm-r | XLM-R | f1_score | F1/LAS; xnli_xlm-r | xnli | xlm-r | XLM-R | f1_score | F1/LAS; xquad_xlm-r | xquad | xlm-r | XLM-R | f1_score | F1/LAS,PL (%),"All methods, macro held-out task, by model",method_a minus method_b,Genetic,MLP,1.0,scale-free; suitable for cross-task aggregation
xlm-r,XLM-R,Genetic - Script,Genetic,Script,performance_loss_pct,-2.099326626037562,-5.834389192084732,1.6270152142117222,0.2655867206639668,8,1421,9,145.5,762,equal,dataset + task + model + model_name + metric + metric_name,sib200_xlm-r | sib200 | xlm-r | XLM-R | f1_score | F1/LAS; taxi1500_xlm-r | taxi1500 | xlm-r | XLM-R | f1_score | F1/LAS; tydiqa_xlm-r | tydiqa | xlm-r | XLM-R | f1_score | F1/LAS; ud_dep_xlm-r | ud_dep | xlm-r | XLM-R | las | F1/LAS; ud_pos_xlm-r | ud_pos | xlm-r | XLM-R | f1_score | F1/LAS; wikiann_xlm-r | wikiann | xlm-r | XLM-R | f1_score | F1/LAS; xnli_xlm-r | xnli | xlm-r | XLM-R | f1_score | F1/LAS; xquad_xlm-r | xquad | xlm-r | XLM-R | f1_score | F1/LAS,PL (%),"All methods, macro held-out task, by model",method_a minus method_b,Genetic,Script,1.0,scale-free; suitable for cross-task aggregation
xlm-r,XLM-R,Genetic - Typological,Genetic,Typological,performance_loss_pct,3.475867021729198,-1.2882869352053865,9.09049660931713,0.18019099045047748,8,1421,9,145.5,762,equal,dataset + task + model + model_name + metric + metric_name,sib200_xlm-r | sib200 | xlm-r | XLM-R | f1_score | F1/LAS; taxi1500_xlm-r | taxi1500 | xlm-r | XLM-R | f1_score | F1/LAS; tydiqa_xlm-r | tydiqa | xlm-r | XLM-R | f1_score | F1/LAS; ud_dep_xlm-r | ud_dep | xlm-r | XLM-R | las | F1/LAS; ud_pos_xlm-r | ud_pos | xlm-r | XLM-R | f1_score | F1/LAS; wikiann_xlm-r | wikiann | xlm-r | XLM-R | f1_score | F1/LAS; xnli_xlm-r | xnli | xlm-r | XLM-R | f1_score | F1/LAS; xquad_xlm-r | xquad | xlm-r | XLM-R | f1_score | F1/LAS,PL (%),"All methods, macro held-out task, by model",method_a minus method_b,Genetic,Typological,1.0,scale-free; suitable for cross-task aggregation
xlm-r,XLM-R,Genetic - Wikipedia size,Genetic,Wikipedia size,performance_loss_pct,-4.0765146328838995,-8.416704480897254,0.8568722752545701,0.10129493525323734,8,1421,9,145.5,762,equal,dataset + task + model + model_name + metric + metric_name,sib200_xlm-r | sib200 | xlm-r | XLM-R | f1_score | F1/LAS; taxi1500_xlm-r | taxi1500 | xlm-r | XLM-R | f1_score | F1/LAS; tydiqa_xlm-r | tydiqa | xlm-r | XLM-R | f1_score | F1/LAS; ud_dep_xlm-r | ud_dep | xlm-r | XLM-R | las | F1/LAS; ud_pos_xlm-r | ud_pos | xlm-r | XLM-R | f1_score | F1/LAS; wikiann_xlm-r | wikiann | xlm-r | XLM-R | f1_score | F1/LAS; xnli_xlm-r | xnli | xlm-r | XLM-R | f1_score | F1/LAS; xquad_xlm-r | xquad | xlm-r | XLM-R | f1_score | F1/LAS,PL (%),"All methods, macro held-out task, by model",method_a minus method_b,Genetic,Wikipedia size,1.0,scale-free; suitable for cross-task aggregation
xlm-r,XLM-R,Geographic - LightGBM,Geographic,LightGBM,performance_loss_pct,4.481822494721608,-1.0107082881162257,9.81228986008646,0.10599470026498675,8,1421,9,145.5,762,equal,dataset + task + model + model_name + metric + metric_name,sib200_xlm-r | sib200 | xlm-r | XLM-R | f1_score | F1/LAS; taxi1500_xlm-r | taxi1500 | xlm-r | XLM-R | f1_score | F1/LAS; tydiqa_xlm-r | tydiqa | xlm-r | XLM-R | f1_score | F1/LAS; ud_dep_xlm-r | ud_dep | xlm-r | XLM-R | las | F1/LAS; ud_pos_xlm-r | ud_pos | xlm-r | XLM-R | f1_score | F1/LAS; wikiann_xlm-r | wikiann | xlm-r | XLM-R | f1_score | F1/LAS; xnli_xlm-r | xnli | xlm-r | XLM-R | f1_score | F1/LAS; xquad_xlm-r | xquad | xlm-r | XLM-R | f1_score | F1/LAS,PL (%),"All methods, macro held-out task, by model",method_a minus method_b,Geographic,LightGBM,1.0,scale-free; suitable for cross-task aggregation
xlm-r,XLM-R,Geographic - MLP,Geographic,MLP,performance_loss_pct,3.6883754414983803,0.9122144938552624,6.721891190021411,0.006099695015249237,8,1421,9,145.5,762,equal,dataset + task + model + model_name + metric + metric_name,sib200_xlm-r | sib200 | xlm-r | XLM-R | f1_score | F1/LAS; taxi1500_xlm-r | taxi1500 | xlm-r | XLM-R | f1_score | F1/LAS; tydiqa_xlm-r | tydiqa | xlm-r | XLM-R | f1_score | F1/LAS; ud_dep_xlm-r | ud_dep | xlm-r | XLM-R | las | F1/LAS; ud_pos_xlm-r | ud_pos | xlm-r | XLM-R | f1_score | F1/LAS; wikiann_xlm-r | wikiann | xlm-r | XLM-R | f1_score | F1/LAS; xnli_xlm-r | xnli | xlm-r | XLM-R | f1_score | F1/LAS; xquad_xlm-r | xquad | xlm-r | XLM-R | f1_score | F1/LAS,PL (%),"All methods, macro held-out task, by model",method_a minus method_b,Geographic,MLP,0.23788810559472026,scale-free; suitable for cross-task aggregation
xlm-r,XLM-R,Geographic - Script,Geographic,Script,performance_loss_pct,-3.7159095528768145,-9.335313594696432,0.8838604442117068,0.14049297535123245,8,1421,9,145.5,762,equal,dataset + task + model + model_name + metric + metric_name,sib200_xlm-r | sib200 | xlm-r | XLM-R | f1_score | F1/LAS; taxi1500_xlm-r | taxi1500 | xlm-r | XLM-R | f1_score | F1/LAS; tydiqa_xlm-r | tydiqa | xlm-r | XLM-R | f1_score | F1/LAS; ud_dep_xlm-r | ud_dep | xlm-r | XLM-R | las | F1/LAS; ud_pos_xlm-r | ud_pos | xlm-r | XLM-R | f1_score | F1/LAS; wikiann_xlm-r | wikiann | xlm-r | XLM-R | f1_score | F1/LAS; xnli_xlm-r | xnli | xlm-r | XLM-R | f1_score | F1/LAS; xquad_xlm-r | xquad | xlm-r | XLM-R | f1_score | F1/LAS,PL (%),"All methods, macro held-out task, by model",method_a minus method_b,Geographic,Script,1.0,scale-free; suitable for cross-task aggregation
xlm-r,XLM-R,Geographic - Typological,Geographic,Typological,performance_loss_pct,1.859284094889945,-1.6156604663489433,5.752521061055818,0.31398430078496076,8,1421,9,145.5,762,equal,dataset + task + model + model_name + metric + metric_name,sib200_xlm-r | sib200 | xlm-r | XLM-R | f1_score | F1/LAS; taxi1500_xlm-r | taxi1500 | xlm-r | XLM-R | f1_score | F1/LAS; tydiqa_xlm-r | tydiqa | xlm-r | XLM-R | f1_score | F1/LAS; ud_dep_xlm-r | ud_dep | xlm-r | XLM-R | las | F1/LAS; ud_pos_xlm-r | ud_pos | xlm-r | XLM-R | f1_score | F1/LAS; wikiann_xlm-r | wikiann | xlm-r | XLM-R | f1_score | F1/LAS; xnli_xlm-r | xnli | xlm-r | XLM-R | f1_score | F1/LAS; xquad_xlm-r | xquad | xlm-r | XLM-R | f1_score | F1/LAS,PL (%),"All methods, macro held-out task, by model",method_a minus method_b,Geographic,Typological,1.0,scale-free; suitable for cross-task aggregation
xlm-r,XLM-R,Geographic - Wikipedia size,Geographic,Wikipedia size,performance_loss_pct,-5.693097559723151,-11.488154568777237,-1.0901159070225503,0.008199590020498975,8,1421,9,145.5,762,equal,dataset + task + model + model_name + metric + metric_name,sib200_xlm-r | sib200 | xlm-r | XLM-R | f1_score | F1/LAS; taxi1500_xlm-r | taxi1500 | xlm-r | XLM-R | f1_score | F1/LAS; tydiqa_xlm-r | tydiqa | xlm-r | XLM-R | f1_score | F1/LAS; ud_dep_xlm-r | ud_dep | xlm-r | XLM-R | las | F1/LAS; ud_pos_xlm-r | ud_pos | xlm-r | XLM-R | f1_score | F1/LAS; wikiann_xlm-r | wikiann | xlm-r | XLM-R | f1_score | F1/LAS; xnli_xlm-r | xnli | xlm-r | XLM-R | f1_score | F1/LAS; xquad_xlm-r | xquad | xlm-r | XLM-R | f1_score | F1/LAS,PL (%),"All methods, macro held-out task, by model",method_a minus method_b,Geographic,Wikipedia size,0.3115844207789611,scale-free; suitable for cross-task aggregation
xlm-r,XLM-R,LightGBM - MLP,LightGBM,MLP,performance_loss_pct,-0.7934470532232274,-4.304413127356129,3.2803472966028,0.6441677916104195,8,1421,9,145.5,762,equal,dataset + task + model + model_name + metric + metric_name,sib200_xlm-r | sib200 | xlm-r | XLM-R | f1_score | F1/LAS; taxi1500_xlm-r | taxi1500 | xlm-r | XLM-R | f1_score | F1/LAS; tydiqa_xlm-r | tydiqa | xlm-r | XLM-R | f1_score | F1/LAS; ud_dep_xlm-r | ud_dep | xlm-r | XLM-R | las | F1/LAS; ud_pos_xlm-r | ud_pos | xlm-r | XLM-R | f1_score | F1/LAS; wikiann_xlm-r | wikiann | xlm-r | XLM-R | f1_score | F1/LAS; xnli_xlm-r | xnli | xlm-r | XLM-R | f1_score | F1/LAS; xquad_xlm-r | xquad | xlm-r | XLM-R | f1_score | F1/LAS,PL (%),"All methods, macro held-out task, by model",method_a minus method_b,LightGBM,MLP,1.0,scale-free; suitable for cross-task aggregation
xlm-r,XLM-R,LightGBM - Script,LightGBM,Script,performance_loss_pct,-8.197732047598421,-13.206847109590967,-3.5553929453558037,0.000199990000499975,8,1421,9,145.5,762,equal,dataset + task + model + model_name + metric + metric_name,sib200_xlm-r | sib200 | xlm-r | XLM-R | f1_score | F1/LAS; taxi1500_xlm-r | taxi1500 | xlm-r | XLM-R | f1_score | F1/LAS; tydiqa_xlm-r | tydiqa | xlm-r | XLM-R | f1_score | F1/LAS; ud_dep_xlm-r | ud_dep | xlm-r | XLM-R | las | F1/LAS; ud_pos_xlm-r | ud_pos | xlm-r | XLM-R | f1_score | F1/LAS; wikiann_xlm-r | wikiann | xlm-r | XLM-R | f1_score | F1/LAS; xnli_xlm-r | xnli | xlm-r | XLM-R | f1_score | F1/LAS; xquad_xlm-r | xquad | xlm-r | XLM-R | f1_score | F1/LAS,PL (%),"All methods, macro held-out task, by model",method_a minus method_b,LightGBM,Script,0.010199490025498725,scale-free; suitable for cross-task aggregation
xlm-r,XLM-R,LightGBM - Typological,LightGBM,Typological,performance_loss_pct,-2.6225383998316625,-7.167847554840429,1.8468998272031605,0.2553872306384681,8,1421,9,145.5,762,equal,dataset + task + model + model_name + metric + metric_name,sib200_xlm-r | sib200 | xlm-r | XLM-R | f1_score | F1/LAS; taxi1500_xlm-r | taxi1500 | xlm-r | XLM-R | f1_score | F1/LAS; tydiqa_xlm-r | tydiqa | xlm-r | XLM-R | f1_score | F1/LAS; ud_dep_xlm-r | ud_dep | xlm-r | XLM-R | las | F1/LAS; ud_pos_xlm-r | ud_pos | xlm-r | XLM-R | f1_score | F1/LAS; wikiann_xlm-r | wikiann | xlm-r | XLM-R | f1_score | F1/LAS; xnli_xlm-r | xnli | xlm-r | XLM-R | f1_score | F1/LAS; xquad_xlm-r | xquad | xlm-r | XLM-R | f1_score | F1/LAS,PL (%),"All methods, macro held-out task, by model",method_a minus method_b,LightGBM,Typological,1.0,scale-free; suitable for cross-task aggregation
xlm-r,XLM-R,LightGBM - Wikipedia size,LightGBM,Wikipedia size,performance_loss_pct,-10.174920054444758,-15.110086672365608,-5.3947696208991305,9.99950002499875e-05,8,1421,9,145.5,762,equal,dataset + task + model + model_name + metric + metric_name,sib200_xlm-r | sib200 | xlm-r | XLM-R | f1_score | F1/LAS; taxi1500_xlm-r | taxi1500 | xlm-r | XLM-R | f1_score | F1/LAS; tydiqa_xlm-r | tydiqa | xlm-r | XLM-R | f1_score | F1/LAS; ud_dep_xlm-r | ud_dep | xlm-r | XLM-R | las | F1/LAS; ud_pos_xlm-r | ud_pos | xlm-r | XLM-R | f1_score | F1/LAS; wikiann_xlm-r | wikiann | xlm-r | XLM-R | f1_score | F1/LAS; xnli_xlm-r | xnli | xlm-r | XLM-R | f1_score | F1/LAS; xquad_xlm-r | xquad | xlm-r | XLM-R | f1_score | F1/LAS,PL (%),"All methods, macro held-out task, by model",method_a minus method_b,LightGBM,Wikipedia size,0.005499725013749312,scale-free; suitable for cross-task aggregation
xlm-r,XLM-R,MLP - Script,MLP,Script,performance_loss_pct,-7.404284994375195,-13.023943239236024,-2.492187524603208,0.0004999750012499375,8,1421,9,145.5,762,equal,dataset + task + model + model_name + metric + metric_name,sib200_xlm-r | sib200 | xlm-r | XLM-R | f1_score | F1/LAS; taxi1500_xlm-r | taxi1500 | xlm-r | XLM-R | f1_score | F1/LAS; tydiqa_xlm-r | tydiqa | xlm-r | XLM-R | f1_score | F1/LAS; ud_dep_xlm-r | ud_dep | xlm-r | XLM-R | las | F1/LAS; ud_pos_xlm-r | ud_pos | xlm-r | XLM-R | f1_score | F1/LAS; wikiann_xlm-r | wikiann | xlm-r | XLM-R | f1_score | F1/LAS; xnli_xlm-r | xnli | xlm-r | XLM-R | f1_score | F1/LAS; xquad_xlm-r | xquad | xlm-r | XLM-R | f1_score | F1/LAS,PL (%),"All methods, macro held-out task, by model",method_a minus method_b,MLP,Script,0.02349882505874706,scale-free; suitable for cross-task aggregation
xlm-r,XLM-R,MLP - Typological,MLP,Typological,performance_loss_pct,-1.8290913466084346,-5.604736086238818,2.7178438681116233,0.3776811159442028,8,1421,9,145.5,762,equal,dataset + task + model + model_name + metric + metric_name,sib200_xlm-r | sib200 | xlm-r | XLM-R | f1_score | F1/LAS; taxi1500_xlm-r | taxi1500 | xlm-r | XLM-R | f1_score | F1/LAS; tydiqa_xlm-r | tydiqa | xlm-r | XLM-R | f1_score | F1/LAS; ud_dep_xlm-r | ud_dep | xlm-r | XLM-R | las | F1/LAS; ud_pos_xlm-r | ud_pos | xlm-r | XLM-R | f1_score | F1/LAS; wikiann_xlm-r | wikiann | xlm-r | XLM-R | f1_score | F1/LAS; xnli_xlm-r | xnli | xlm-r | XLM-R | f1_score | F1/LAS; xquad_xlm-r | xquad | xlm-r | XLM-R | f1_score | F1/LAS,PL (%),"All methods, macro held-out task, by model",method_a minus method_b,MLP,Typological,1.0,scale-free; suitable for cross-task aggregation
xlm-r,XLM-R,MLP - Wikipedia size,MLP,Wikipedia size,performance_loss_pct,-9.381473001221533,-15.209063063431124,-3.915998849217192,0.000199990000499975,8,1421,9,145.5,762,equal,dataset + task + model + model_name + metric + metric_name,sib200_xlm-r | sib200 | xlm-r | XLM-R | f1_score | F1/LAS; taxi1500_xlm-r | taxi1500 | xlm-r | XLM-R | f1_score | F1/LAS; tydiqa_xlm-r | tydiqa | xlm-r | XLM-R | f1_score | F1/LAS; ud_dep_xlm-r | ud_dep | xlm-r | XLM-R | las | F1/LAS; ud_pos_xlm-r | ud_pos | xlm-r | XLM-R | f1_score | F1/LAS; wikiann_xlm-r | wikiann | xlm-r | XLM-R | f1_score | F1/LAS; xnli_xlm-r | xnli | xlm-r | XLM-R | f1_score | F1/LAS; xquad_xlm-r | xquad | xlm-r | XLM-R | f1_score | F1/LAS,PL (%),"All methods, macro held-out task, by model",method_a minus method_b,MLP,Wikipedia size,0.010199490025498725,scale-free; suitable for cross-task aggregation
xlm-r,XLM-R,Script - Typological,Script,Typological,performance_loss_pct,5.57519364776676,1.7701912177351995,9.697789457200168,0.0030998450077496125,8,1421,9,145.5,762,equal,dataset + task + model + model_name + metric + metric_name,sib200_xlm-r | sib200 | xlm-r | XLM-R | f1_score | F1/LAS; taxi1500_xlm-r | taxi1500 | xlm-r | XLM-R | f1_score | F1/LAS; tydiqa_xlm-r | tydiqa | xlm-r | XLM-R | f1_score | F1/LAS; ud_dep_xlm-r | ud_dep | xlm-r | XLM-R | las | F1/LAS; ud_pos_xlm-r | ud_pos | xlm-r | XLM-R | f1_score | F1/LAS; wikiann_xlm-r | wikiann | xlm-r | XLM-R | f1_score | F1/LAS; xnli_xlm-r | xnli | xlm-r | XLM-R | f1_score | F1/LAS; xquad_xlm-r | xquad | xlm-r | XLM-R | f1_score | F1/LAS,PL (%),"All methods, macro held-out task, by model",method_a minus method_b,Script,Typological,0.12709364531773412,scale-free; suitable for cross-task aggregation
xlm-r,XLM-R,Script - Wikipedia size,Script,Wikipedia size,performance_loss_pct,-1.9771880068463374,-4.694625470611168,0.6781296355610147,0.14029298535073245,8,1421,9,145.5,762,equal,dataset + task + model + model_name + metric + metric_name,sib200_xlm-r | sib200 | xlm-r | XLM-R | f1_score | F1/LAS; taxi1500_xlm-r | taxi1500 | xlm-r | XLM-R | f1_score | F1/LAS; tydiqa_xlm-r | tydiqa | xlm-r | XLM-R | f1_score | F1/LAS; ud_dep_xlm-r | ud_dep | xlm-r | XLM-R | las | F1/LAS; ud_pos_xlm-r | ud_pos | xlm-r | XLM-R | f1_score | F1/LAS; wikiann_xlm-r | wikiann | xlm-r | XLM-R | f1_score | F1/LAS; xnli_xlm-r | xnli | xlm-r | XLM-R | f1_score | F1/LAS; xquad_xlm-r | xquad | xlm-r | XLM-R | f1_score | F1/LAS,PL (%),"All methods, macro held-out task, by model",method_a minus method_b,Script,Wikipedia size,1.0,scale-free; suitable for cross-task aggregation
xlm-r,XLM-R,Typological - Wikipedia size,Typological,Wikipedia size,performance_loss_pct,-7.552381654613097,-11.561780569777639,-3.740895812201854,9.99950002499875e-05,8,1421,9,145.5,762,equal,dataset + task + model + model_name + metric + metric_name,sib200_xlm-r | sib200 | xlm-r | XLM-R | f1_score | F1/LAS; taxi1500_xlm-r | taxi1500 | xlm-r | XLM-R | f1_score | F1/LAS; tydiqa_xlm-r | tydiqa | xlm-r | XLM-R | f1_score | F1/LAS; ud_dep_xlm-r | ud_dep | xlm-r | XLM-R | las | F1/LAS; ud_pos_xlm-r | ud_pos | xlm-r | XLM-R | f1_score | F1/LAS; wikiann_xlm-r | wikiann | xlm-r | XLM-R | f1_score | F1/LAS; xnli_xlm-r | xnli | xlm-r | XLM-R | f1_score | F1/LAS; xquad_xlm-r | xquad | xlm-r | XLM-R | f1_score | F1/LAS,PL (%),"All methods, macro held-out task, by model",method_a minus method_b,Typological,Wikipedia size,0.005499725013749312,scale-free; suitable for cross-task aggregation
mt5,mT5,ASJP - Always English,ASJP,Always English,raw_oracle_gap_points,2.0286392224430427,-1.0314124216466012,5.640058523034251,0.2280885955702215,7,1274,9,144.0,762,equal,dataset + task + model + model_name + metric + metric_name,sib200_mt5 | sib200 | mt5 | mT5 | f1_score | F1/LAS; taxi1500_mt5 | taxi1500 | mt5 | mT5 | f1_score | F1/LAS; tydiqa_mt5 | tydiqa | mt5 | mT5 | f1_score | F1/LAS; ud_pos_mt5 | ud_pos | mt5 | mT5 | f1_score | F1/LAS; wikiann_mt5 | wikiann | mt5 | mT5 | f1_score | F1/LAS; xnli_mt5 | xnli | mt5 | mT5 | f1_score | F1/LAS; xquad_mt5 | xquad | mt5 | mT5 | f1_score | F1/LAS,Raw gap,"All methods, macro held-out task, by model",method_a minus method_b,ASJP,Always English,1.0,task-metric points; cross-task averages are secondary descriptive results
mt5,mT5,ASJP - Composite-Equal,ASJP,Composite-Equal,raw_oracle_gap_points,2.415699105335898,0.6560673701786504,4.402297647180321,0.00439978001099945,7,1274,9,144.0,762,equal,dataset + task + model + model_name + metric + metric_name,sib200_mt5 | sib200 | mt5 | mT5 | f1_score | F1/LAS; taxi1500_mt5 | taxi1500 | mt5 | mT5 | f1_score | F1/LAS; tydiqa_mt5 | tydiqa | mt5 | mT5 | f1_score | F1/LAS; ud_pos_mt5 | ud_pos | mt5 | mT5 | f1_score | F1/LAS; wikiann_mt5 | wikiann | mt5 | mT5 | f1_score | F1/LAS; xnli_mt5 | xnli | mt5 | mT5 | f1_score | F1/LAS; xquad_mt5 | xquad | mt5 | mT5 | f1_score | F1/LAS,Raw gap,"All methods, macro held-out task, by model",method_a minus method_b,ASJP,Composite-Equal,0.23318834058297086,task-metric points; cross-task averages are secondary descriptive results
