dataset,task,model,metric,method,method_group,outcome,mean,ci_lower,ci_upper,n_units
xquad_mt5,xquad,mt5,f1_score,composite_equal,composite,raw_oracle_gap_points,13.19832699275265,8.092752687274599,19.257142379595663,12
xquad_mt5,xquad,mt5,f1_score,composite_equal,composite,actual_best_performance_points,30.63037795427334,27.730604342693482,33.7632270132517,12
xquad_mt5,xquad,mt5,f1_score,composite_equal,composite,predicted_performance_points,17.43205096152069,13.189671296559764,21.618924636325723,12
xquad_mt5,xquad,mt5,f1_score,lightgbm_lambdarank,trained,performance_loss_pct,21.084130690654124,10.08487840122123,33.72591178877551,12
xquad_mt5,xquad,mt5,f1_score,lightgbm_lambdarank,trained,raw_oracle_gap_points,6.519069877211325,3.1030440476800227,10.353602732969405,12
xquad_mt5,xquad,mt5,f1_score,lightgbm_lambdarank,trained,actual_best_performance_points,30.63037795427334,27.730604342693482,33.7632270132517,12
xquad_mt5,xquad,mt5,f1_score,lightgbm_lambdarank,trained,predicted_performance_points,24.11130807706201,19.797406245607572,28.46346071078522,12
xquad_mt5,xquad,mt5,f1_score,mlp_listnet,trained,performance_loss_pct,32.647443201785045,22.064642898176697,43.32451429634717,12
xquad_mt5,xquad,mt5,f1_score,mlp_listnet,trained,raw_oracle_gap_points,10.234547708801246,6.7085323794246206,13.803588045739334,12
xquad_mt5,xquad,mt5,f1_score,mlp_listnet,trained,actual_best_performance_points,30.63037795427334,27.730604342693482,33.7632270132517,12
xquad_mt5,xquad,mt5,f1_score,mlp_listnet,trained,predicted_performance_points,20.395830245472094,17.04014081004227,23.681677730526395,12
xquad_mt5,xquad,mt5,f1_score,rrf_equal,composite,performance_loss_pct,39.082178537354466,26.092178411540146,53.432996025333495,12
xquad_mt5,xquad,mt5,f1_score,rrf_equal,composite,raw_oracle_gap_points,12.602410027836271,7.659346731209339,18.69516753605739,12
xquad_mt5,xquad,mt5,f1_score,rrf_equal,composite,actual_best_performance_points,30.63037795427334,27.730604342693482,33.7632270132517,12
xquad_mt5,xquad,mt5,f1_score,rrf_equal,composite,predicted_performance_points,18.027967926437068,13.76300645496274,22.09439298377407,12
xquad_mt5,xquad,mt5,f1_score,single_distals_asjp,individual,performance_loss_pct,50.156984905711674,31.66802212022471,68.92349149781244,12
xquad_mt5,xquad,mt5,f1_score,single_distals_asjp,individual,raw_oracle_gap_points,15.243894326362904,9.310030482178343,21.750771729541235,12
xquad_mt5,xquad,mt5,f1_score,single_distals_asjp,individual,actual_best_performance_points,30.63037795427334,27.730604342693482,33.7632270132517,12
xquad_mt5,xquad,mt5,f1_score,single_distals_asjp,individual,predicted_performance_points,15.386483627910435,9.239802882429538,21.623730808718527,12
xquad_mt5,xquad,mt5,f1_score,single_distals_wiki_size,individual,performance_loss_pct,49.02533946916057,32.44761519477807,66.08026501454097,12
xquad_mt5,xquad,mt5,f1_score,single_distals_wiki_size,individual,raw_oracle_gap_points,14.105606912070021,9.824262813902243,18.344534734880483,12
xquad_mt5,xquad,mt5,f1_score,single_distals_wiki_size,individual,actual_best_performance_points,30.63037795427334,27.730604342693482,33.7632270132517,12
xquad_mt5,xquad,mt5,f1_score,single_distals_wiki_size,individual,predicted_performance_points,16.52477104220332,10.508342230938197,22.62401075768785,12
xquad_mt5,xquad,mt5,f1_score,single_new_gen,individual,performance_loss_pct,27.099360065918756,13.810462879447385,43.56786986354383,12
xquad_mt5,xquad,mt5,f1_score,single_new_gen,individual,raw_oracle_gap_points,8.947576374559334,4.095612326710543,15.650464698206,12
xquad_mt5,xquad,mt5,f1_score,single_new_gen,individual,actual_best_performance_points,30.63037795427334,27.730604342693482,33.7632270132517,12
xquad_mt5,xquad,mt5,f1_score,single_new_gen,individual,predicted_performance_points,21.682801579714,16.50965791098625,25.9805102412174,12
xquad_mt5,xquad,mt5,f1_score,single_new_geo,individual,performance_loss_pct,50.50660607161379,33.76591192095076,67.2889867356557,12
xquad_mt5,xquad,mt5,f1_score,single_new_geo,individual,raw_oracle_gap_points,14.735823484555413,10.228612684223744,18.975305255531925,12
xquad_mt5,xquad,mt5,f1_score,single_new_geo,individual,actual_best_performance_points,30.63037795427334,27.730604342693482,33.7632270132517,12
xquad_mt5,xquad,mt5,f1_score,single_new_geo,individual,predicted_performance_points,15.894554469717926,10.169552380119812,21.697505249538864,12
xquad_mt5,xquad,mt5,f1_score,single_new_typ,individual,performance_loss_pct,41.65923626494027,23.063279250081465,61.587191083343484,12
xquad_mt5,xquad,mt5,f1_score,single_new_typ,individual,raw_oracle_gap_points,12.254627973593168,6.86283296638804,17.89429564485457,12
xquad_mt5,xquad,mt5,f1_score,single_new_typ,individual,actual_best_performance_points,30.63037795427334,27.730604342693482,33.7632270132517,12
xquad_mt5,xquad,mt5,f1_score,single_new_typ,individual,predicted_performance_points,18.375749980680173,11.817252212317934,25.01737326075185,12
xquad_mt5,xquad,mt5,f1_score,single_script,individual,performance_loss_pct,29.01890969900317,20.570964719093805,36.91601959167168,12
xquad_mt5,xquad,mt5,f1_score,single_script,individual,raw_oracle_gap_points,9.2442782469061,6.237820311571014,12.337090024532051,12
xquad_mt5,xquad,mt5,f1_score,single_script,individual,actual_best_performance_points,30.63037795427334,27.730604342693482,33.7632270132517,12
xquad_mt5,xquad,mt5,f1_score,single_script,individual,predicted_performance_points,21.38609970736724,19.10485383288824,23.98381591549978,12
xquad_xlm-r,xquad,xlm-r,f1_score,always_eng,baseline,performance_loss_pct,57.24852192878122,53.90885920931167,60.465020261056914,12
xquad_xlm-r,xquad,xlm-r,f1_score,always_eng,baseline,raw_oracle_gap_points,20.751759485721802,18.371023917042095,23.41638442145093,12
xquad_xlm-r,xquad,xlm-r,f1_score,always_eng,baseline,actual_best_performance_points,35.910302412817124,33.444712440961446,38.58109034782389,12
xquad_xlm-r,xquad,xlm-r,f1_score,always_eng,baseline,predicted_performance_points,15.15854292709532,14.387581820447197,15.987730899510517,12
xquad_xlm-r,xquad,xlm-r,f1_score,composite_equal,composite,performance_loss_pct,55.65359450658027,47.393032389199206,61.99548695292562,12
xquad_xlm-r,xquad,xlm-r,f1_score,composite_equal,composite,raw_oracle_gap_points,19.155052148367748,15.612868288959291,21.933265863786836,12
xquad_xlm-r,xquad,xlm-r,f1_score,composite_equal,composite,actual_best_performance_points,33.38073364083741,29.734733731213144,36.192040975452855,12
xquad_xlm-r,xquad,xlm-r,f1_score,composite_equal,composite,predicted_performance_points,14.225681492469663,12.771799471236678,15.819291422393022,12
xquad_xlm-r,xquad,xlm-r,f1_score,lightgbm_lambdarank,trained,performance_loss_pct,32.26612039509793,17.77237555268121,46.549053221987116,12
xquad_xlm-r,xquad,xlm-r,f1_score,lightgbm_lambdarank,trained,raw_oracle_gap_points,10.737856246063226,5.706473771431959,15.726952630623437,12
xquad_xlm-r,xquad,xlm-r,f1_score,lightgbm_lambdarank,trained,actual_best_performance_points,33.38073364083741,29.734733731213144,36.192040975452855,12
xquad_xlm-r,xquad,xlm-r,f1_score,lightgbm_lambdarank,trained,predicted_performance_points,22.642877394774185,17.18307314062245,28.445616746126696,12
xquad_xlm-r,xquad,xlm-r,f1_score,mlp_listnet,trained,performance_loss_pct,32.72101028402715,16.385888332744198,48.4721249193026,12
xquad_xlm-r,xquad,xlm-r,f1_score,mlp_listnet,trained,raw_oracle_gap_points,11.007014221784038,5.468825831427439,16.34836952338267,12
xquad_xlm-r,xquad,xlm-r,f1_score,mlp_listnet,trained,actual_best_performance_points,33.38073364083741,29.734733731213144,36.192040975452855,12
xquad_xlm-r,xquad,xlm-r,f1_score,mlp_listnet,trained,predicted_performance_points,22.373719419053376,16.510308905752122,28.630635345132585,12
xquad_xlm-r,xquad,xlm-r,f1_score,rrf_equal,composite,performance_loss_pct,54.99468658391638,47.0353139716954,60.78312452459511,12
xquad_xlm-r,xquad,xlm-r,f1_score,rrf_equal,composite,raw_oracle_gap_points,18.922292261123896,15.465223540964795,21.545047388226404,12
xquad_xlm-r,xquad,xlm-r,f1_score,rrf_equal,composite,actual_best_performance_points,33.38073364083741,29.734733731213144,36.192040975452855,12
xquad_xlm-r,xquad,xlm-r,f1_score,rrf_equal,composite,predicted_performance_points,14.458441379713513,13.200528732418148,15.934028699681244,12
xquad_xlm-r,xquad,xlm-r,f1_score,single_distals_asjp,individual,performance_loss_pct,58.25733564786242,52.330042406562704,63.61268910721234,12
xquad_xlm-r,xquad,xlm-r,f1_score,single_distals_asjp,individual,raw_oracle_gap_points,19.70687415627599,16.647355855611313,22.090985534302078,12
xquad_xlm-r,xquad,xlm-r,f1_score,single_distals_asjp,individual,actual_best_performance_points,33.38073364083741,29.734733731213144,36.192040975452855,12
xquad_xlm-r,xquad,xlm-r,f1_score,single_distals_asjp,individual,predicted_performance_points,13.673859484561419,11.82771743638183,15.599879766967245,12
xquad_xlm-r,xquad,xlm-r,f1_score,single_distals_wiki_size,individual,performance_loss_pct,59.137458213664466,53.37899779219189,64.10311604454542,12
xquad_xlm-r,xquad,xlm-r,f1_score,single_distals_wiki_size,individual,raw_oracle_gap_points,20.16664947744596,16.870333182392674,22.911529525157356,12
xquad_xlm-r,xquad,xlm-r,f1_score,single_distals_wiki_size,individual,actual_best_performance_points,33.38073364083741,29.734733731213144,36.192040975452855,12
xquad_xlm-r,xquad,xlm-r,f1_score,single_distals_wiki_size,individual,predicted_performance_points,13.214084163391446,11.995195854793193,14.484400386396103,12
xquad_xlm-r,xquad,xlm-r,f1_score,single_new_gen,individual,performance_loss_pct,51.860608252257656,43.55409323797909,57.81569800661108,12
xquad_xlm-r,xquad,xlm-r,f1_score,single_new_gen,individual,raw_oracle_gap_points,17.981320327390016,14.503733533621961,20.643275887685533,12
xquad_xlm-r,xquad,xlm-r,f1_score,single_new_gen,individual,actual_best_performance_points,33.38073364083741,29.734733731213144,36.192040975452855,12
xquad_xlm-r,xquad,xlm-r,f1_score,single_new_gen,individual,predicted_performance_points,15.399413313447397,14.439980449214458,16.530877726133742,12
xquad_xlm-r,xquad,xlm-r,f1_score,single_new_geo,individual,performance_loss_pct,57.84017062343971,48.685349862470375,65.10862164391133,12
xquad_xlm-r,xquad,xlm-r,f1_score,single_new_geo,individual,raw_oracle_gap_points,20.0327033462187,16.020966484607452,23.23736813263962,12
xquad_xlm-r,xquad,xlm-r,f1_score,single_new_geo,individual,actual_best_performance_points,33.38073364083741,29.734733731213144,36.192040975452855,12
xquad_xlm-r,xquad,xlm-r,f1_score,single_new_geo,individual,predicted_performance_points,13.34803029461871,11.972180236831063,14.794890346108913,12
xquad_xlm-r,xquad,xlm-r,f1_score,single_new_typ,individual,performance_loss_pct,49.83750688939247,38.02154643322972,59.12891564799764,12
xquad_xlm-r,xquad,xlm-r,f1_score,single_new_typ,individual,raw_oracle_gap_points,17.091280888823157,12.43791935035762,21.029592326030965,12
xquad_xlm-r,xquad,xlm-r,f1_score,single_new_typ,individual,actual_best_performance_points,33.38073364083741,29.734733731213144,36.192040975452855,12
xquad_xlm-r,xquad,xlm-r,f1_score,single_new_typ,individual,predicted_performance_points,16.289452752014252,13.63456166877615,20.34805143247918,12
xquad_xlm-r,xquad,xlm-r,f1_score,single_script,individual,performance_loss_pct,56.21143059795872,48.28800986412143,61.94627484730438,12
xquad_xlm-r,xquad,xlm-r,f1_score,single_script,individual,raw_oracle_gap_points,19.41448771949423,15.821818196656121,22.264610622672123,12
xquad_xlm-r,xquad,xlm-r,f1_score,single_script,individual,actual_best_performance_points,33.38073364083741,29.734733731213144,36.192040975452855,12
xquad_xlm-r,xquad,xlm-r,f1_score,single_script,individual,predicted_performance_points,13.966245921343182,13.048195023967775,14.952034379618098,12
