method,query_id,target_lang,predicted_best_source,actual_best_source,predicted_performance,actual_best_performance,performance_loss,ndcg,top_1_accuracy,top_3_accuracy,dataset,conformal_alpha,conformal_threshold,conformal_set_size,conformal_contains_best_source,conformal_singleton,conformal_empty,conformal_best_in_set_performance,conformal_best_in_set_performance_loss,conformal_sources
mlp_listnet,sib200::sout2697,sout2697,sout2697,sout2697,0.7647058823529411,0.7647058823529411,0.0,0.5081722280378544,1.0,1.0,sib200,0.1,3.7081114053726196,176,1.0,0.0,0.0,0.7647058823529411,0.0,"achi1257,meso1252,taiz1242,tuni1259,afri1274,sout3123,akan1250,tosk1239,amha1245,nort3139,stan1318,najd1235,moro1292,egyp1253,assa1263,astu1245,awad1243,cent2142,sout2697,nort2697,bash1264,bamb1269,bali1278,bela1254,bemb1257,beng1280,bhoj1244,banj1239,tibe1272,bosn1245,bugi1244,bulg1262,stan1289,cebu1242,czec1258,chok1245,cent1972,crim1257,wels1247,dani1285,stan1295,sout2832,dyul1238,dzon1239,mode1248,stan1293,basq1248,ewee1241,faro1244,finn1318,fonn1241,stan1290,friu1240,iris1253,gali1258,guja1252,hebr1245,hind1269,chha1249,croa1245,hung1274,nucl1235,nucl1417,ilok1237,indo1316,icel1247,ital1282,java1254,nucl1643,kaby1243,kach1280,kamb1297,nucl1305,kash1277,nucl1302,kaza1248,kabi1261,kabu1256,halh1238,cent1989,kiku1240,kiny1244,kirg1245,kimb1241,nort2641,cent2050,kore1280,laoo1244,ligu1248,limb1263,ling1263,lith1251,lomb1257,east2282,luxe1241,luba1249,gand1255,luok1236,lush1249,stan1325,maga1260,mait1250,mala1464,mara1378,mina1268,mace1250,malt1254,mani1292,moss1236,nucl1310,dutc1256,norw1262,norw1259,nepa1254,pedi1238,nuer1246,nyan1308,occi1239,oriy1255,pang1290,panj1256,papi1253,sout2649,west2369,plat1254,poli1260,port1283,dari1249,ayac1239,roma1327,rund1242,russ1263,sang1328,sans1269,sant1410,sici1248,shan1277,sinh1246,slov1269,slov1268,shon1251,sind1272,soma1255,sout2807,stan1288,serb1264,swat1243,sund1252,swed1254,swah1253,sile1253,tami1289,tama1365,tata1255,telu1262,taji1245,taga1270,thai1261,tigr1271,tson1249,tumb1250,nucl1301,cent2194,ukra1253,umbu1257,urdu1245,nort2690,vene1258,viet1252,wara1300,nucl1347,xhos1239,east2295,yoru1245,yuec1235,stan1306"
mlp_listnet,sib200::sout2807,sout2807,sout2807,ilok1237,0.25,0.4656862745098039,0.46315789473684205,0.1270430570094636,0.0,0.0,sib200,0.1,3.7044659852981567,159,1.0,0.0,0.0,0.4656862745098039,0.0,"achi1257,meso1252,taiz1242,tuni1259,afri1274,sout3123,akan1250,tosk1239,amha1245,nort3139,stan1318,najd1235,moro1292,egyp1253,assa1263,astu1245,awad1243,cent2142,sout2697,bash1264,bamb1269,bali1278,bela1254,bemb1257,bhoj1244,banj1239,bosn1245,bugi1244,bulg1262,stan1289,cebu1242,czec1258,chok1245,cent1972,crim1257,wels1247,dani1285,stan1295,sout2832,dyul1238,mode1248,stan1293,basq1248,ewee1241,faro1244,fiji1243,finn1318,fonn1241,stan1290,friu1240,iris1253,gali1258,hait1244,hebr1245,hind1269,chha1249,croa1245,hung1274,nucl1235,nucl1417,ilok1237,indo1316,icel1247,ital1282,java1254,kaby1243,kach1280,kamb1297,nucl1305,kash1277,nucl1302,kaza1248,kabi1261,kabu1256,halh1238,kiku1240,kiny1244,kirg1245,kimb1241,nort2641,cent2050,kore1280,ligu1248,limb1263,ling1263,lith1251,lomb1257,east2282,luxe1241,luba1249,gand1255,luok1236,lush1249,stan1325,maga1260,mina1268,mace1250,malt1254,moss1236,maor1246,dutc1256,norw1262,norw1259,nepa1254,pedi1238,nuer1246,nyan1308,occi1239,pang1290,panj1256,papi1253,sout2649,plat1254,poli1260,port1283,dari1249,ayac1239,roma1327,rund1242,russ1263,sang1328,sant1410,sici1248,shan1277,sinh1246,slov1269,slov1268,samo1305,shon1251,soma1255,sout2807,stan1288,serb1264,swat1243,sund1252,swed1254,swah1253,sile1253,tama1365,tata1255,telu1262,taji1245,taga1270,tigr1271,tson1249,tumb1250,nucl1301,cent2194,ukra1253,umbu1257,urdu1245,nort2690,vene1258,viet1252,wara1300,nucl1347,xhos1239,yoru1245,yuec1235"
mlp_listnet,sib200::sout2832,sout2832,sout2832,kabu1256,0.4264705882352941,0.4705882352941176,0.09374999999999992,0.0,0.0,0.0,sib200,0.1,3.7481515407562256,167,1.0,0.0,0.0,0.4705882352941176,0.0,"achi1257,meso1252,taiz1242,tuni1259,afri1274,sout3123,akan1250,tosk1239,amha1245,nort3139,stan1318,najd1235,moro1292,egyp1253,assa1263,astu1245,awad1243,sout2697,nort2697,bamb1269,bali1278,bela1254,bemb1257,beng1280,bhoj1244,banj1239,tibe1272,bosn1245,bugi1244,bulg1262,stan1289,cebu1242,czec1258,chok1245,cent1972,crim1257,wels1247,dani1285,stan1295,sout2832,dyul1238,dzon1239,mode1248,basq1248,ewee1241,faro1244,finn1318,fonn1241,stan1290,friu1240,iris1253,gali1258,guja1252,hebr1245,hind1269,chha1249,croa1245,hung1274,nucl1235,nucl1417,ilok1237,indo1316,icel1247,ital1282,java1254,kaby1243,kach1280,kamb1297,nucl1305,kash1277,nucl1302,kaza1248,kabi1261,kabu1256,halh1238,cent1989,kiku1240,kiny1244,kirg1245,kimb1241,nort2641,cent2050,laoo1244,ligu1248,limb1263,ling1263,lith1251,lomb1257,east2282,luxe1241,luba1249,gand1255,luok1236,lush1249,stan1325,maga1260,mait1250,mala1464,mara1378,mina1268,mace1250,malt1254,mani1292,moss1236,nucl1310,dutc1256,norw1262,norw1259,nepa1254,pedi1238,nuer1246,nyan1308,occi1239,oriy1255,pang1290,panj1256,sout2649,west2369,plat1254,poli1260,port1283,dari1249,roma1327,rund1242,sang1328,sans1269,sant1410,sici1248,shan1277,sinh1246,slov1269,slov1268,shon1251,sind1272,soma1255,sout2807,stan1288,serb1264,swat1243,sund1252,swed1254,swah1253,sile1253,tami1289,tama1365,tata1255,telu1262,taji1245,taga1270,thai1261,tigr1271,tson1249,tumb1250,nucl1301,cent2194,ukra1253,umbu1257,urdu1245,nort2690,vene1258,viet1252,wara1300,nucl1347,xhos1239,east2295,yoru1245,stan1306"
mlp_listnet,sib200::sout3123,sout3123,sout3123,guja1252,0.8333333333333334,0.8529411764705882,0.022988505747126357,0.14771559650078495,0.0,0.0,sib200,0.1,3.7427632808685303,170,1.0,0.0,0.0,0.8529411764705882,0.0,"achi1257,meso1252,taiz1242,tuni1259,afri1274,sout3123,akan1250,tosk1239,amha1245,nort3139,stan1318,najd1235,moro1292,egyp1253,assa1263,astu1245,awad1243,sout2697,nort2697,bash1264,bamb1269,bali1278,bela1254,bemb1257,beng1280,bhoj1244,banj1239,tibe1272,bosn1245,bugi1244,bulg1262,stan1289,cebu1242,czec1258,chok1245,cent1972,crim1257,wels1247,dani1285,stan1295,sout2832,dyul1238,dzon1239,mode1248,stan1293,basq1248,ewee1241,faro1244,finn1318,fonn1241,stan1290,friu1240,iris1253,gali1258,guja1252,hebr1245,hind1269,chha1249,croa1245,hung1274,nucl1235,nucl1417,ilok1237,indo1316,icel1247,ital1282,java1254,kaby1243,kach1280,kamb1297,nucl1305,kash1277,nucl1302,kaza1248,kabi1261,kabu1256,halh1238,cent1989,kiku1240,kiny1244,kirg1245,kimb1241,nort2641,cent2050,kore1280,laoo1244,ligu1248,limb1263,ling1263,lith1251,lomb1257,east2282,luxe1241,luba1249,gand1255,luok1236,lush1249,stan1325,maga1260,mait1250,mala1464,mara1378,mina1268,mace1250,malt1254,mani1292,moss1236,nucl1310,dutc1256,norw1262,norw1259,nepa1254,pedi1238,nuer1246,nyan1308,occi1239,oriy1255,pang1290,panj1256,sout2649,west2369,plat1254,poli1260,port1283,dari1249,roma1327,rund1242,russ1263,sang1328,sans1269,sant1410,sici1248,shan1277,sinh1246,slov1269,slov1268,shon1251,sind1272,soma1255,sout2807,stan1288,serb1264,swat1243,sund1252,swed1254,swah1253,sile1253,tami1289,tama1365,tata1255,telu1262,taji1245,taga1270,tigr1271,tson1249,tumb1250,nucl1301,cent2194,ukra1253,umbu1257,urdu1245,nort2690,vene1258,viet1252,wara1300,nucl1347,xhos1239,east2295,yoru1245,yuec1235"
mlp_listnet,sib200::stan1288,stan1288,stan1288,dari1249,0.8823529411764706,0.9019607843137256,0.021739130434782775,0.15245166841135635,0.0,0.0,sib200,0.1,3.7574172019958496,128,0.0,0.0,0.0,0.8970588235294118,0.005434782608695755,"meso1252,tuni1259,afri1274,sout3123,akan1250,tosk1239,nort3139,stan1318,moro1292,egyp1253,astu1245,cent2142,sout2697,bash1264,bamb1269,bela1254,bemb1257,bosn1245,bugi1244,bulg1262,stan1289,cebu1242,czec1258,chok1245,cent1972,crim1257,wels1247,dani1285,stan1295,dyul1238,mode1248,stan1293,basq1248,ewee1241,faro1244,fiji1243,finn1318,fonn1241,stan1290,friu1240,iris1253,gali1258,hait1244,hebr1245,croa1245,hung1274,nucl1235,nucl1417,ilok1237,icel1247,ital1282,java1254,nucl1643,kaby1243,kach1280,kamb1297,nucl1302,kaza1248,kabi1261,kabu1256,halh1238,kiku1240,kiny1244,kirg1245,kimb1241,nort2641,cent2050,kore1280,ligu1248,limb1263,ling1263,lith1251,lomb1257,east2282,luxe1241,luba1249,gand1255,luok1236,stan1325,mace1250,malt1254,moss1236,maor1246,dutc1256,norw1262,norw1259,nepa1254,pedi1238,nuer1246,nyan1308,occi1239,pang1290,papi1253,poli1260,port1283,ayac1239,roma1327,rund1242,russ1263,sang1328,sici1248,slov1269,slov1268,samo1305,shon1251,soma1255,sout2807,stan1288,serb1264,swat1243,swed1254,sile1253,tama1365,tata1255,taji1245,tson1249,tumb1250,nucl1301,cent2194,ukra1253,umbu1257,nort2690,vene1258,wara1300,nucl1347,xhos1239,east2295,yoru1245"
mlp_listnet,sib200::stan1289,stan1289,stan1289,swed1254,0.8970588235294118,0.9117647058823528,0.01612903225806434,0.14867406682193868,0.0,0.0,sib200,0.1,3.7242404222488403,175,1.0,0.0,0.0,0.9117647058823528,0.0,"achi1257,meso1252,taiz1242,tuni1259,afri1274,sout3123,akan1250,tosk1239,amha1245,nort3139,stan1318,najd1235,moro1292,egyp1253,assa1263,astu1245,awad1243,cent2142,sout2697,nort2697,bash1264,bamb1269,bali1278,bela1254,bemb1257,beng1280,bhoj1244,banj1239,tibe1272,bosn1245,bugi1244,bulg1262,stan1289,cebu1242,czec1258,chok1245,cent1972,crim1257,wels1247,dani1285,stan1295,sout2832,dyul1238,mode1248,stan1293,basq1248,ewee1241,faro1244,fiji1243,finn1318,fonn1241,stan1290,friu1240,iris1253,gali1258,guja1252,hait1244,hebr1245,hind1269,chha1249,croa1245,hung1274,nucl1235,nucl1417,ilok1237,indo1316,icel1247,ital1282,java1254,nucl1643,kaby1243,kach1280,kamb1297,nucl1305,kash1277,nucl1302,kaza1248,kabi1261,kabu1256,halh1238,kiku1240,kiny1244,kirg1245,kimb1241,nort2641,cent2050,kore1280,laoo1244,ligu1248,limb1263,ling1263,lith1251,lomb1257,east2282,luxe1241,luba1249,gand1255,luok1236,lush1249,stan1325,maga1260,mait1250,mala1464,mara1378,mina1268,mace1250,malt1254,mani1292,moss1236,maor1246,nucl1310,dutc1256,norw1262,norw1259,nepa1254,pedi1238,nuer1246,nyan1308,occi1239,oriy1255,pang1290,panj1256,papi1253,sout2649,west2369,plat1254,poli1260,port1283,dari1249,ayac1239,roma1327,rund1242,russ1263,sang1328,sans1269,sant1410,sici1248,sinh1246,slov1269,slov1268,samo1305,shon1251,sind1272,soma1255,sout2807,stan1288,serb1264,swat1243,sund1252,swed1254,swah1253,sile1253,tami1289,tama1365,tata1255,telu1262,taji1245,taga1270,tigr1271,tson1249,tumb1250,nucl1301,cent2194,ukra1253,umbu1257,urdu1245,nort2690,vene1258,viet1252,wara1300,nucl1347,xhos1239,east2295,yoru1245,yuec1235"
mlp_listnet,sib200::stan1290,stan1290,stan1290,swed1254,0.9117647058823528,0.9166666666666666,0.005347593582887803,0.457355005234069,0.0,0.0,sib200,0.1,3.687448263168335,170,1.0,0.0,0.0,0.9166666666666666,0.0,"achi1257,meso1252,taiz1242,tuni1259,afri1274,sout3123,akan1250,tosk1239,amha1245,nort3139,stan1318,najd1235,moro1292,egyp1253,assa1263,astu1245,awad1243,cent2142,sout2697,nort2697,bash1264,bamb1269,bali1278,bela1254,bemb1257,beng1280,bhoj1244,banj1239,tibe1272,bosn1245,bugi1244,bulg1262,stan1289,cebu1242,czec1258,chok1245,cent1972,crim1257,wels1247,dani1285,stan1295,sout2832,dyul1238,mode1248,stan1293,basq1248,ewee1241,faro1244,fiji1243,finn1318,fonn1241,stan1290,friu1240,iris1253,gali1258,guja1252,hait1244,hebr1245,hind1269,croa1245,hung1274,nucl1235,nucl1417,ilok1237,indo1316,icel1247,ital1282,java1254,nucl1643,kaby1243,kach1280,kamb1297,nucl1305,kash1277,nucl1302,kaza1248,kabi1261,kabu1256,halh1238,kiku1240,kiny1244,kirg1245,kimb1241,nort2641,cent2050,kore1280,ligu1248,limb1263,ling1263,lith1251,lomb1257,east2282,luxe1241,luba1249,gand1255,luok1236,lush1249,stan1325,maga1260,mait1250,mala1464,mara1378,mina1268,mace1250,malt1254,moss1236,maor1246,dutc1256,norw1262,norw1259,nepa1254,pedi1238,nuer1246,nyan1308,occi1239,oriy1255,pang1290,panj1256,papi1253,sout2649,west2369,poli1260,port1283,dari1249,ayac1239,roma1327,rund1242,russ1263,sang1328,sans1269,sant1410,sici1248,sinh1246,slov1269,slov1268,samo1305,shon1251,sind1272,soma1255,sout2807,stan1288,serb1264,swat1243,sund1252,swed1254,swah1253,sile1253,tami1289,tama1365,tata1255,telu1262,taji1245,taga1270,tigr1271,tson1249,tumb1250,nucl1301,cent2194,ukra1253,umbu1257,urdu1245,nort2690,vene1258,viet1252,wara1300,nucl1347,xhos1239,east2295,yoru1245,yuec1235"
mlp_listnet,sib200::stan1293,stan1293,stan1293,finn1318,0.9117647058823528,0.9166666666666666,0.005347593582887803,0.5416238538362115,0.0,0.0,sib200,0.1,3.7301353216171265,147,1.0,0.0,0.0,0.9166666666666666,0.0,"achi1257,meso1252,tuni1259,sout3123,akan1250,tosk1239,nort3139,stan1318,najd1235,moro1292,egyp1253,astu1245,cent2142,sout2697,bash1264,bamb1269,bela1254,bemb1257,banj1239,tibe1272,bosn1245,bugi1244,bulg1262,stan1289,cebu1242,czec1258,chok1245,cent1972,crim1257,wels1247,dani1285,stan1295,dyul1238,mode1248,stan1293,basq1248,ewee1241,faro1244,fiji1243,finn1318,fonn1241,stan1290,friu1240,iris1253,gali1258,hait1244,hebr1245,hind1269,croa1245,hung1274,nucl1235,nucl1417,ilok1237,indo1316,icel1247,ital1282,java1254,nucl1643,kaby1243,kach1280,kamb1297,nucl1305,kash1277,nucl1302,kaza1248,kabi1261,kabu1256,halh1238,kiku1240,kiny1244,kirg1245,kimb1241,nort2641,kore1280,ligu1248,limb1263,ling1263,lith1251,lomb1257,east2282,luxe1241,luba1249,gand1255,luok1236,lush1249,stan1325,mina1268,mace1250,malt1254,moss1236,maor1246,dutc1256,norw1262,norw1259,nepa1254,pedi1238,nuer1246,nyan1308,occi1239,pang1290,panj1256,papi1253,sout2649,poli1260,port1283,dari1249,ayac1239,roma1327,rund1242,russ1263,sang1328,sant1410,sici1248,slov1269,slov1268,samo1305,shon1251,sind1272,soma1255,sout2807,stan1288,serb1264,swat1243,sund1252,swed1254,sile1253,tama1365,tata1255,telu1262,taji1245,taga1270,tson1249,tumb1250,nucl1301,cent2194,ukra1253,umbu1257,urdu1245,nort2690,vene1258,viet1252,wara1300,nucl1347,xhos1239,east2295,yoru1245,yuec1235"
mlp_listnet,sib200::stan1295,stan1295,stan1295,stan1295,0.9068627450980392,0.9068627450980392,0.0,0.7653606369886218,1.0,1.0,sib200,0.1,3.7267847061157227,176,1.0,0.0,0.0,0.9068627450980392,0.0,"achi1257,meso1252,taiz1242,tuni1259,afri1274,sout3123,akan1250,tosk1239,amha1245,nort3139,stan1318,najd1235,moro1292,egyp1253,assa1263,astu1245,awad1243,cent2142,sout2697,nort2697,bash1264,bamb1269,bali1278,bela1254,bemb1257,beng1280,bhoj1244,banj1239,tibe1272,bosn1245,bugi1244,bulg1262,stan1289,cebu1242,czec1258,chok1245,cent1972,crim1257,wels1247,dani1285,stan1295,sout2832,dyul1238,dzon1239,mode1248,stan1293,basq1248,ewee1241,faro1244,fiji1243,finn1318,fonn1241,stan1290,friu1240,iris1253,gali1258,guja1252,hait1244,hebr1245,hind1269,chha1249,croa1245,hung1274,nucl1235,nucl1417,ilok1237,indo1316,icel1247,ital1282,java1254,nucl1643,kaby1243,kach1280,kamb1297,nucl1305,kash1277,nucl1302,kaza1248,kabi1261,kabu1256,halh1238,kiku1240,kiny1244,kirg1245,kimb1241,nort2641,cent2050,kore1280,laoo1244,ligu1248,limb1263,ling1263,lith1251,lomb1257,east2282,luxe1241,luba1249,gand1255,luok1236,lush1249,stan1325,maga1260,mait1250,mala1464,mara1378,mina1268,mace1250,malt1254,mani1292,moss1236,maor1246,nucl1310,dutc1256,norw1262,norw1259,nepa1254,pedi1238,nuer1246,nyan1308,occi1239,oriy1255,pang1290,panj1256,papi1253,sout2649,west2369,plat1254,poli1260,port1283,dari1249,ayac1239,roma1327,rund1242,russ1263,sang1328,sans1269,sant1410,sici1248,sinh1246,slov1269,slov1268,samo1305,shon1251,sind1272,soma1255,sout2807,stan1288,serb1264,swat1243,sund1252,swed1254,swah1253,sile1253,tami1289,tama1365,tata1255,telu1262,taji1245,taga1270,tigr1271,tson1249,tumb1250,nucl1301,cent2194,ukra1253,umbu1257,urdu1245,nort2690,vene1258,viet1252,wara1300,nucl1347,xhos1239,east2295,yoru1245,yuec1235"
mlp_listnet,sib200::stan1306,stan1306,stan1306,tosk1239,0.8774509803921569,0.9117647058823528,0.03763440860215041,0.0,0.0,0.0,sib200,0.1,3.664748430252075,75,0.0,0.0,0.0,0.9019607843137256,0.01075268817204273,"achi1257,meso1252,assa1263,awad1243,sout2697,nort2697,bali1278,beng1280,bhoj1244,banj1239,tibe1272,bugi1244,cebu1242,crim1257,sout2832,dzon1239,fiji1243,friu1240,guja1252,hind1269,chha1249,ilok1237,indo1316,java1254,nucl1643,kach1280,nucl1305,kash1277,kaza1248,halh1238,cent1989,kirg1245,cent2050,kore1280,laoo1244,lush1249,maga1260,mait1250,mala1464,mara1378,mina1268,mace1250,mani1292,maor1246,nucl1310,nepa1254,pedi1238,nyan1308,oriy1255,pang1290,panj1256,west2369,plat1254,dari1249,russ1263,sans1269,sant1410,shan1277,sinh1246,sind1272,sund1252,tami1289,tata1255,telu1262,taji1245,taga1270,thai1261,tson1249,urdu1245,viet1252,wara1300,east2295,yoru1245,yuec1235,stan1306"
mlp_listnet,sib200::stan1318,stan1318,stan1318,finn1318,0.8774509803921569,0.8823529411764706,0.005555555555555536,0.5170045877527473,0.0,0.0,sib200,0.1,3.6326416730880737,153,1.0,0.0,0.0,0.8823529411764706,0.0,"achi1257,meso1252,taiz1242,tuni1259,afri1274,sout3123,akan1250,tosk1239,amha1245,nort3139,stan1318,najd1235,moro1292,egyp1253,assa1263,astu1245,awad1243,sout2697,nort2697,bamb1269,bela1254,bemb1257,beng1280,bhoj1244,banj1239,bosn1245,bugi1244,bulg1262,stan1289,cebu1242,czec1258,chok1245,cent1972,crim1257,wels1247,dani1285,stan1295,sout2832,dyul1238,dzon1239,mode1248,stan1293,basq1248,ewee1241,faro1244,finn1318,fonn1241,stan1290,friu1240,iris1253,gali1258,guja1252,hebr1245,hind1269,chha1249,croa1245,hung1274,nucl1235,nucl1417,indo1316,icel1247,ital1282,kaby1243,kach1280,kamb1297,nucl1305,kash1277,nucl1302,kaza1248,kabi1261,kabu1256,halh1238,kiku1240,kiny1244,kirg1245,kimb1241,nort2641,cent2050,laoo1244,ligu1248,limb1263,lith1251,lomb1257,east2282,luxe1241,luba1249,gand1255,luok1236,lush1249,stan1325,maga1260,mait1250,mala1464,mara1378,mina1268,mace1250,malt1254,mani1292,moss1236,nucl1310,dutc1256,norw1262,norw1259,nepa1254,nuer1246,nyan1308,occi1239,oriy1255,panj1256,sout2649,west2369,plat1254,poli1260,dari1249,roma1327,rund1242,russ1263,sang1328,sans1269,sant1410,sici1248,shan1277,sinh1246,slov1269,slov1268,shon1251,sind1272,soma1255,sout2807,serb1264,sund1252,swed1254,swah1253,sile1253,tami1289,tama1365,tata1255,telu1262,taji1245,taga1270,tigr1271,tson1249,tumb1250,nucl1301,cent2194,ukra1253,umbu1257,urdu1245,nort2690,nucl1347,xhos1239,east2295,yoru1245"
mlp_listnet,sib200::stan1325,stan1325,stan1325,finn1318,0.8872549019607843,0.9068627450980392,0.021621621621621668,0.2477901113698978,0.0,0.0,sib200,0.1,3.6326416730880737,172,1.0,0.0,0.0,0.9068627450980392,0.0,"achi1257,meso1252,taiz1242,tuni1259,afri1274,sout3123,akan1250,tosk1239,amha1245,nort3139,stan1318,najd1235,moro1292,egyp1253,assa1263,astu1245,awad1243,cent2142,sout2697,nort2697,bash1264,bamb1269,bali1278,bela1254,bemb1257,beng1280,bhoj1244,banj1239,tibe1272,bosn1245,bugi1244,bulg1262,stan1289,cebu1242,czec1258,chok1245,cent1972,crim1257,wels1247,dani1285,stan1295,sout2832,dyul1238,dzon1239,mode1248,stan1293,basq1248,ewee1241,faro1244,fiji1243,finn1318,fonn1241,stan1290,friu1240,iris1253,gali1258,guja1252,hait1244,hebr1245,hind1269,croa1245,hung1274,nucl1235,nucl1417,ilok1237,indo1316,icel1247,ital1282,java1254,nucl1643,kaby1243,kach1280,kamb1297,nucl1305,kash1277,nucl1302,kaza1248,kabi1261,kabu1256,halh1238,kiku1240,kiny1244,kirg1245,kimb1241,nort2641,cent2050,kore1280,ligu1248,limb1263,ling1263,lith1251,lomb1257,east2282,luxe1241,luba1249,gand1255,luok1236,lush1249,stan1325,maga1260,mait1250,mala1464,mara1378,mina1268,mace1250,malt1254,mani1292,moss1236,maor1246,dutc1256,norw1262,norw1259,nepa1254,pedi1238,nuer1246,nyan1308,occi1239,oriy1255,pang1290,panj1256,papi1253,sout2649,west2369,poli1260,port1283,dari1249,ayac1239,roma1327,rund1242,russ1263,sang1328,sans1269,sant1410,sici1248,sinh1246,slov1269,slov1268,samo1305,shon1251,sind1272,soma1255,sout2807,stan1288,serb1264,swat1243,sund1252,swed1254,swah1253,sile1253,tami1289,tama1365,tata1255,telu1262,taji1245,taga1270,tigr1271,tson1249,tumb1250,nucl1301,cent2194,ukra1253,umbu1257,urdu1245,nort2690,vene1258,viet1252,wara1300,nucl1347,xhos1239,east2295,yoru1245,yuec1235"
mlp_listnet,sib200::sund1252,sund1252,sund1252,tuni1259,0.7941176470588235,0.8284313725490197,0.04142011834319539,0.0,0.0,0.0,sib200,0.1,3.6326416730880737,172,1.0,0.0,0.0,0.8284313725490197,0.0,"achi1257,meso1252,taiz1242,tuni1259,afri1274,sout3123,akan1250,tosk1239,amha1245,nort3139,stan1318,najd1235,moro1292,egyp1253,assa1263,astu1245,awad1243,sout2697,nort2697,bash1264,bamb1269,bali1278,bela1254,bemb1257,beng1280,bhoj1244,banj1239,tibe1272,bosn1245,bugi1244,bulg1262,stan1289,cebu1242,czec1258,chok1245,cent1972,crim1257,wels1247,dani1285,stan1295,sout2832,dyul1238,dzon1239,mode1248,stan1293,basq1248,ewee1241,faro1244,fiji1243,finn1318,fonn1241,stan1290,friu1240,iris1253,gali1258,guja1252,hebr1245,hind1269,chha1249,croa1245,hung1274,nucl1235,nucl1417,ilok1237,indo1316,icel1247,ital1282,java1254,nucl1643,kaby1243,kach1280,kamb1297,nucl1305,kash1277,nucl1302,kaza1248,kabi1261,kabu1256,halh1238,cent1989,kiku1240,kiny1244,kirg1245,kimb1241,nort2641,kore1280,laoo1244,ligu1248,limb1263,ling1263,lith1251,lomb1257,east2282,luxe1241,luba1249,gand1255,luok1236,lush1249,stan1325,maga1260,mait1250,mala1464,mara1378,mina1268,mace1250,malt1254,mani1292,moss1236,maor1246,nucl1310,dutc1256,norw1262,norw1259,nepa1254,pedi1238,nuer1246,nyan1308,occi1239,oriy1255,pang1290,panj1256,sout2649,west2369,plat1254,poli1260,dari1249,roma1327,rund1242,russ1263,sang1328,sans1269,sant1410,sici1248,shan1277,sinh1246,slov1269,slov1268,samo1305,shon1251,sind1272,soma1255,sout2807,serb1264,swat1243,sund1252,swed1254,swah1253,sile1253,tami1289,tama1365,tata1255,telu1262,taji1245,taga1270,thai1261,tigr1271,tson1249,tumb1250,nucl1301,cent2194,ukra1253,umbu1257,urdu1245,nort2690,vene1258,viet1252,wara1300,nucl1347,xhos1239,yoru1245,yuec1235,stan1306"
mlp_listnet,sib200::swah1253,swah1253,swah1253,viet1252,0.7450980392156863,0.7990196078431373,0.06748466257668716,0.0,0.0,0.0,sib200,0.1,3.631864547729492,112,0.0,0.0,0.0,0.7892156862745098,0.012269938650306842,"achi1257,meso1252,taiz1242,tuni1259,afri1274,sout3123,akan1250,tosk1239,amha1245,nort3139,stan1318,najd1235,moro1292,egyp1253,assa1263,awad1243,sout2697,nort2697,bamb1269,bela1254,bemb1257,bhoj1244,banj1239,bulg1262,stan1289,czec1258,chok1245,cent1972,crim1257,sout2832,dyul1238,mode1248,basq1248,ewee1241,fonn1241,stan1290,friu1240,guja1252,hebr1245,chha1249,hung1274,nucl1417,indo1316,ital1282,kaby1243,kamb1297,nucl1305,kash1277,nucl1302,kaza1248,kabi1261,kiku1240,kiny1244,kirg1245,kimb1241,nort2641,cent2050,ling1263,lith1251,lomb1257,luba1249,gand1255,luok1236,maga1260,mait1250,mala1464,mara1378,mina1268,malt1254,mani1292,moss1236,nepa1254,pedi1238,nuer1246,nyan1308,occi1239,oriy1255,panj1256,sout2649,west2369,plat1254,dari1249,roma1327,rund1242,sang1328,sans1269,sici1248,sinh1246,slov1268,shon1251,sind1272,soma1255,sout2807,swat1243,sund1252,swah1253,tami1289,tama1365,tata1255,telu1262,taji1245,tigr1271,tson1249,tumb1250,nucl1301,cent2194,ukra1253,umbu1257,urdu1245,nucl1347,xhos1239,yoru1245"
